1. open,2. high,3. low,4. close,5. volume
140.1300,140.4000,140.0000,140.0300,2638268
140.4000,140.4680,139.8700,140.1400,2366866
140.2800,140.5100,140.2400,140.3900,1034161
140.3900,140.5000,140.2450,140.2880,794105
140.4500,140.5620,140.2900,140.3900,853008
140.7420,140.7700,140.3900,140.4600,925007
141.1250,141.1300,140.7400,140.7500,706595
140.9500,141.3200,140.8600,141.1300,787902
141.0300,141.2000,140.9300,140.9500,533116
141.0720,141.2300,140.8500,141.0300,481257
141.0300,141.1600,140.7400,141.0700,718545
141.4900,141.5500,140.9000,141.0300,799195
141.8820,141.9700,141.4700,141.4800,452533
142.2250,142.2800,141.8450,141.8700,660537
142.0200,142.3700,142.0200,142.2150,874800
142.0300,142.2500,141.9400,142.0300,624977
141.5900,142.0890,141.3700,142.0300,550452
141.4400,141.7050,141.2950,141.5900,421517
141.4000,141.5600,141.3700,141.4370,220196
141.3100,141.4600,141.2700,141.4200,258170
141.5550,141.5900,141.3030,141.3200,307446
141.4750,141.8100,141.3700,141.5500,381260
141.4700,141.7100,141.4100,141.4700,318506
141.8100,141.9600,141.1900,141.4600,683982
142.0250,142.0400,141.7800,141.8200,240040
142.1350,142.1700,141.9400,142.0300,524610
141.8400,142.1300,141.8300,142.1300,424063
141.6100,141.8300,141.5850,141.8300,316815
141.7500,141.8200,141.5900,141.6050,343814
141.3900,141.7700,141.3700,141.7480,383738
141.4150,141.4600,141.3100,141.3900,367161
141.4100,141.5500,141.4000,141.4040,421652
141.4400,141.5000,141.2800,141.4200,306217
141.4100,141.5200,141.3450,141.4400,413414
141.1650,141.4100,141.1320,141.4010,384135
141.0500,141.2200,140.9600,141.1700,396267
140.8050,141.0900,140.7300,141.0500,432390
140.9200,141.0350,140.7550,140.8050,569806
141.0100,141.1300,140.9100,140.9200,312912
140.8600,141.1400,140.8500,141.0100,431551
140.9800,141.0100,140.7100,140.8800,807306
141.1450,141.2900,140.9300,141.0000,878415
141.3250,141.3500,141.0800,141.1480,634013
141.6450,141.7000,141.3200,141.3250,764455
141.6800,141.9500,141.5900,141.6400,553295
141.9300,141.9900,141.6300,141.6900,576833
141.7700,142.0000,141.6950,141.9300,415394
141.7200,141.8600,141.6450,141.7750,323919
141.5310,141.7400,141.5020,141.7200,435290
141.8600,141.9200,141.3300,141.5400,775111
142.1700,142.1800,141.8300,141.8600,461877
142.1300,142.2320,141.9900,142.1700,480511
142.3850,142.4000,142.1200,142.1300,527656
142.0350,142.3850,141.9700,142.3850,590714
142.0950,142.1300,141.8100,142.0250,451363
142.0300,142.1900,141.9700,142.0950,516383
141.9750,142.1300,141.9500,142.0370,597070
141.9000,142.1500,141.8800,141.9700,533140
141.8400,141.9700,141.7000,141.8900,377666
141.6500,142.0000,141.6500,141.8450,533776
141.5450,141.6900,141.2700,141.6400,596085
141.6100,141.7100,141.2500,141.5400,822589
141.6400,141.9500,141.5100,141.6040,754878
141.6550,141.7800,141.5400,141.6400,826634
141.7000,141.7900,141.5300,141.6600,637013
142.0340,142.1700,141.5800,141.7000,841805
142.1000,142.2200,141.8730,142.0320,735386
142.1000,142.3900,141.9000,142.0800,756328
141.8600,142.2700,141.7500,142.0800,988909
142.5650,142.6000,141.8380,141.8620,1252812
142.6400,142.8500,142.3900,142.5600,962236
142.8360,142.9400,142.3400,142.6400,1274397
142.2500,143.0000,142.2300,142.8500,1869368
141.3700,142.2890,141.3600,142.2350,1395528
142.0800,142.1650,141.0200,141.3600,2321142
142.1800,142.2900,141.5800,142.1000,2179976
143.4800,143.6600,141.8400,142.2100,2700233
143.6200,144.0000,142.4100,143.4900,5726067
151.2900,151.4900,151.1850,151.2700,1976287
151.6700,151.7100,151.2650,151.2900,1014517
151.7000,151.7900,151.6550,151.6700,600784
151.8250,151.8700,151.7020,151.7050,518192
151.9200,151.9300,151.7200,151.8250,518739
152.0150,152.0300,151.8800,151.9300,366617
151.9950,152.1000,151.9400,152.0230,311030
151.9150,152.0100,151.9050,151.9950,303556
151.7800,151.9300,151.7700,151.9150,318329
151.7950,151.9100,151.7750,151.7850,303604
151.8450,151.8550,151.7650,151.7950,295703
151.9200,151.9900,151.8350,151.8450,287219
152.0250,152.0600,151.9200,151.9250,297752
152.1600,152.1700,151.9950,152.0200,170031
152.0350,152.1700,152.0100,152.1500,189413
152.0400,152.1000,152.0000,152.0400,176652
152.0700,152.1200,151.9800,152.0300,252534
152.1550,152.2050,152.0450,152.0750,156749
152.1500,152.2400,152.1000,152.1550,216145
151.9650,152.1850,151.9500,152.1500,219569
151.9100,152.0000,151.9050,151.9670,152347
151.9150,151.9500,151.7800,151.9000,173150
151.9500,151.9500,151.7900,151.9200,160103
152.0200,152.0800,151.9450,151.9500,130474
151.9200,152.0900,151.9200,152.0300,218924
152.0050,152.0400,151.8500,151.9100,348389
152.0450,152.0800,151.9700,152.0050,194820
152.1750,152.1900,152.0200,152.0400,181319
152.2100,152.2600,152.1500,152.1700,192616
152.2050,152.2950,152.1600,152.2100,116149
152.1900,152.2800,152.1350,152.2000,149549
152.2040,152.2650,152.1300,152.1900,164887
152.2300,152.3500,152.2000,152.2050,131396
152.1850,152.2600,152.1500,152.2300,169585
152.1300,152.2550,152.0500,152.1900,179452
152.2150,152.2250,152.0050,152.1280,291004
152.1500,152.2150,152.1100,152.2150,180429
152.4480,152.4500,152.0850,152.1500,246060
152.1820,152.4530,152.1500,152.4500,248340
152.1750,152.2940,152.1100,152.1800,244124
151.8550,152.2000,151.8300,152.1800,206683
151.6200,151.9200,151.6050,151.8550,399575
151.8300,151.9000,151.5900,151.6250,245761
151.9500,152.0600,151.8200,151.8300,364420
152.1850,152.1850,151.8900,151.9590,547085
152.2800,152.3150,152.1750,152.1900,222103
152.1600,152.3000,152.0900,152.2900,255217
152.2850,152.3260,152.1600,152.1600,171379
152.3850,152.3900,152.2300,152.2850,253476
152.3350,152.4400,152.3100,152.3850,172335
152.4650,152.5150,152.3350,152.3350,148707
152.4150,152.5100,152.3300,152.4700,248173
152.5200,152.6200,152.3700,152.4150,188693
152.5200,152.6250,152.5000,152.5200,189450
152.5700,152.6900,152.5100,152.5180,165138
152.4700,152.6100,152.3550,152.5700,258747
152.5450,152.5600,152.3700,152.4700,204322
152.5850,152.7000,152.4400,152.5400,813111
153.0350,153.0350,152.5000,152.5900,402950
152.7400,153.1300,152.7300,153.0300,354366
152.5950,152.7850,152.5500,152.7480,228284
152.7070,152.7670,152.5000,152.5950,244749
152.6800,152.7950,152.5550,152.7000,314533
152.9000,152.9080,152.6050,152.6800,236646
153.0400,153.0900,152.8710,152.9100,197229
153.0300,153.1950,152.9900,153.0600,325037
152.9200,153.1200,152.9100,153.0400,282825
152.8250,153.0700,152.8100,152.9400,261784
152.7700,153.0500,152.7400,152.8260,342710
152.5000,152.8100,152.4900,152.7690,476637
152.7200,152.7500,152.3900,152.4950,375795
153.0900,153.0900,152.6300,152.7300,421849
153.3500,153.4200,152.9950,153.1100,351780
153.4000,153.4900,153.1600,153.3200,355260
153.4200,153.5280,153.1700,153.4000,515017
153.1200,153.6200,153.0850,153.4100,597458
153.0400,153.2300,152.9200,153.1350,663943
152.8000,153.2200,152.5500,153.0600,1477893
153.4750,153.6200,153.3500,153.5650,1143086
153.4900,153.6500,153.4400,153.4750,593356
153.4400,153.4900,153.3200,153.4900,333954
153.4400,153.5070,153.4000,153.4400,250595
153.5900,153.6100,153.3800,153.4500,226895
153.5300,153.7230,153.5260,153.5850,251843
153.7350,153.7800,153.4400,153.5250,283427
153.7150,153.7800,153.6700,153.7350,260059
153.3700,153.7200,153.3500,153.7200,238144
153.3450,153.4600,153.3350,153.3650,180376
153.4250,153.4700,153.3150,153.3450,269292
153.1100,153.4900,153.1050,153.4300,404865
152.9600,153.1100,152.9300,153.1000,178164
152.8900,152.9650,152.8700,152.9650,132049
152.9550,153.0200,152.8900,152.8900,153936
152.9500,153.0000,152.9100,152.9500,304569
152.7900,152.9400,152.7500,152.9400,186309
152.7400,152.7900,152.6670,152.7850,127470
152.7650,152.7800,152.7000,152.7350,104719
152.6950,152.7800,152.6600,152.7750,124493
152.7400,152.8300,152.7000,152.7000,139563
152.6050,152.7750,152.5800,152.7300,195351
152.5000,152.6100,152.4900,152.6050,121574
152.5750,152.6250,152.4700,152.5000,210809
152.5850,152.6300,152.5100,152.5750,146490
152.6000,152.6200,152.5000,152.5900,107311
152.6650,152.6650,152.5610,152.6000,119857
152.5900,152.6850,152.5740,152.6600,122106
152.4910,152.6100,152.4630,152.5900,118863
152.6150,152.6600,152.4500,152.4950,205682
152.5300,152.6300,152.5300,152.6100,126224
152.5100,152.5900,152.4800,152.5200,132887
152.5200,152.5400,152.4700,152.5200,93273
152.5300,152.5700,152.4200,152.5250,116789
152.4600,152.5800,152.4400,152.5300,124677
152.5700,152.5950,152.4500,152.4700,106610
152.5700,152.6600,152.5400,152.5700,140091
152.4800,152.6000,152.4700,152.5800,197047
152.6000,152.6500,152.3400,152.4700,274714
152.5850,152.6100,152.4800,152.5900,179922
152.4400,152.6200,152.4000,152.5900,206273
