,Open,High,Low,Close,Volume
151,139.29,139.35,139.21,139.315,180306
152,139.315,139.39,139.13,139.135,255677
153,139.135,139.22,139.03,139.035,301694
154,139.03,139.05,138.61,138.655,867967
155,138.66,138.995,138.655,138.92,1042214
156,138.42,138.84,138.01,138.53,859849
157,138.523,138.845,138.27,138.54,338488
158,138.54,138.76,138.4,138.66,373033
159,138.66,138.76,138.405,138.64,244673
160,138.625,138.81,138.48,138.66,272586
161,138.68,138.7,138.27,138.3,182276
162,138.31,138.6,138.1,138.58,232371
163,138.59,138.67,138.42,138.58,253239
164,138.58,138.67,138.402,138.6,252954
165,138.59,138.6,138.14,138.145,279035
166,138.15,138.467,138.07,138.43,221088
167,138.44,138.465,138.22,138.385,143320
168,138.39,138.45,138.18,138.285,208437
169,138.29,138.43,138.13,138.395,230055
170,138.4,138.5,138.195,138.41,162930
171,138.41,138.6,138.4,138.589,267120
172,138.61,138.796,138.54,138.67,195946
173,138.665,138.68,138.43,138.48,124274
174,138.48,138.74,138.48,138.73,116392
175,138.725,138.89,138.71,138.879,128359
176,138.875,139.03,138.84,138.985,240767
177,138.99,139.16,138.94,138.94,291330
178,138.94,138.975,138.76,138.86,165396
179,138.86,138.875,138.685,138.69,210191
180,138.68,138.77,138.58,138.68,170120
181,138.675,138.86,138.53,138.555,151272
182,138.545,138.58,138.445,138.535,122576
183,138.524,138.598,138.4,138.425,135417
184,138.43,138.455,138.115,138.175,274067
185,138.179,138.19,138.045,138.06,180500
186,138.06,138.18,138.04,138.14,217921
187,138.145,138.21,137.88,137.905,327180
188,137.91,138.035,137.905,137.98,182969
189,137.99,138.005,137.89,137.96,131058
190,137.965,138.085,137.9,137.93,149798
191,137.94,138.09,137.94,138.085,149562
192,138.09,138.09,137.74,137.77,214976
193,137.76,137.865,137.655,137.8,286735
194,137.792,137.82,137.582,137.6,183550
195,137.595,137.595,137.415,137.475,255153
196,137.47,137.495,137.38,137.44,152138
197,137.445,137.491,137.3,137.49,199826
198,137.48,137.5,137.26,137.375,204961
199,137.38,137.48,137.225,137.451,184610
200,137.46,137.505,137.355,137.415,133748
201,137.415,137.55,137.34,137.345,131986
202,137.34,137.506,137.29,137.45,127477
203,137.45,137.64,137.445,137.63,214011
204,137.64,137.71,137.53,137.59,172374
205,137.58,137.73,137.51,137.565,120657
206,137.551,137.67,137.55,137.64,166526
207,137.645,137.68,137.54,137.61,149933
208,137.61,137.63,137.4,137.405,162529
209,137.405,137.585,137.395,137.46,138264
210,137.46,137.47,137.321,137.321,178229
211,137.325,137.34,137.105,137.13,229298
212,137.13,137.13,136.97,137.06,294821
213,137.06,137.14,136.91,136.91,150379
214,136.92,136.98,136.84,136.92,294297
215,136.92,137.01,136.855,136.88,153686
216,136.88,136.95,136.77,136.95,193537
217,136.94,137.07,136.89,136.965,174661
218,136.97,136.99,136.89,136.935,114735
219,136.935,137.02,136.89,136.985,151816
220,136.985,137.17,136.985,137.125,231122
221,137.12,137.156,136.94,137.005,154437
222,137.01,137.09,136.89,136.95,154662
223,136.96,137.21,136.95,137.164,150876
224,137.16,137.16,136.9,136.915,195292
225,136.915,136.94,136.72,136.88,237683
226,136.88,137.025,136.85,136.96,175918
227,136.955,137.01,136.935,136.99,148826
228,136.995,137.16,136.98,137.13,222624
229,137.14,137.21,137.11,137.17,191501
230,137.18,137.19,136.945,136.98,241764
231,136.99,137.12,136.83,136.83,309720
232,136.84,136.89,136.51,136.51,853183
233,136.51,136.58,136.35,136.39,1869815
234,136.745,137.09,136.265,136.69,825494
235,136.68,137.08,136.62,136.76,380501
236,136.77,136.95,136.61,136.75,318807
237,136.745,136.98,136.745,136.828,290191
238,136.84,136.86,136.53,136.855,229843
239,136.86,136.9,136.35,136.56,234416
240,136.58,137.156,136.54,137.05,409040
