reportedEPS,Action,Current Ratio,Quick Ratio,Debt to Equity,Debt to Asset,Gross Margin,Profit Margin,Operating Margin,Interest Coverage,Inventory Ratio,Return On StockHolder,Free Cash Flow Conversion
2.93,1,1.2179629139948436,1.023401864216302,0.9749106048651098,0.4936479668818722,0.6967575473713619,0.43593156830843566,0.4508701868559878,30.181518151815183,12.15046439628483,0.09178739906323971,0.3128710153381601
2.99,1,1.663455990768639,1.4496442079620488,1.0197404786284514,0.5048868849333199,0.7177533063235111,0.486962108907887,0.4963322565100216,52.96952380952381,5.434,0.10099495274427539,0.716947094535993
2.69,0,1.76916725076573,1.5357804683674352,0.9977209137681055,0.499429578422044,0.707774124580032,0.44425879013277275,0.4529186654449415,52.30082987551867,6.718,0.09737517153760734,0.7577100928650591
2.45,1,1.9125579115659754,1.6553313650208306,0.9523430397107092,0.48779493170002736,0.7008682377635722,0.4326495563400439,0.44211430207041313,46.711693548387096,5.605839416058394,0.09399382586050144,0.739110613784243
2.32,1,1.9313125627156809,1.65619569739837,0.9906080726891491,0.49764094011279597,0.6776406826568265,0.3908940651906519,0.40031134686346864,42.50816326530612,5.868456375838926,0.08968744539577145,0.2235149192444566
2.35,1,1.8401858357459178,1.585336827289476,1.0728944608967195,0.5175827718853534,0.6984849705858651,0.43460391651220887,0.44467725038278666,44.144,3.6204311152764763,0.10114884251523916,0.7388398707084826
2.23,0,1.7846069708251824,1.567257735428367,1.1906786276134549,0.5435204473193729,0.6893358751896665,0.398533245146481,0.4081819242889935,42.30443548387097,4.390432923570283,0.10051518535864827,0.8151854572163055
2.22,0,1.987654799261354,1.7730859127829646,1.1151395742800323,0.5272179613298628,0.692460806041205,0.41430682098005417,0.4246285808093245,41.139165009940356,4.737560679611651,0.10267363924283715,0.9330664680692609
2.48,0,2.2472971229518772,2.049916139852922,1.127298293856634,0.529920179559269,0.6786913406730695,0.4395057390489576,0.4497540407589599,43.885714285714286,5.617754223252732,0.11727392037997625,0.36273684210526314
2.27,1,2.1647874031392806,1.961603417444864,1.2070168050638908,0.5468996893428498,0.7078425675524663,0.4587086248128199,0.4707552019310283,39.077922077922075,4.000586338317209,0.1349208438063404,0.8620213549337261
2.17,1,2.0799936835218875,1.8991957769832049,1.3507549933797223,0.5746047534446445,0.7053624300910187,0.42559491172277664,0.43772343458712576,36.09041591320072,5.307663125948407,0.11591120376369834,0.7887255615388347
1.95,1,2.29404512902913,2.101713462524067,1.296412772759377,0.5645382172306955,0.6980442777466572,0.4197861613775299,0.43520300056016953,28.22906793048973,5.810690423162583,0.11491766105349244,0.9245334054638896
2.03,1,2.5779124559167825,2.360193225261536,1.3352759605638993,0.5717850836958345,0.6786503125146859,0.4308708115982894,0.44428779547911085,33.1138353765324,7.377338877338877,0.11873061211953684,0.4270284105451753
1.82,1,2.527649309124129,2.2957062921091698,1.4393882909751037,0.5900611625874997,0.7121228624332862,0.4390589260429147,0.45509748393421195,28.375212224108658,4.06728280961183,0.11259238848547717,0.8338920356028204
1.46,1,2.5157654542940118,2.3307702945650672,1.5469214903976196,0.6073691302342098,0.675571214471643,0.3529040570031289,0.37094102489942943,20.565597667638485,6.511345646437995,0.09468826075196105,0.9478089275993468
1.4,1,2.904338494557719,2.7309349821997375,1.49298259403848,0.5988740545596587,0.7007431152557191,0.3742678129098062,0.39216086259653216,21.916938110749186,6.675790754257908,0.0939031100165064,0.9848723831373674
1.51,1,2.8013749161636485,2.6455063715627096,1.5683095841393528,0.6106388395793404,0.6758438411981719,0.3877815098287539,0.4057871262595672,22.53669724770642,6.778935820076796,0.10579516660763426,0.4659439691765167
1.38,1,2.8544684951305963,2.679428060153481,1.6301373737754687,0.6197917226792852,0.6984396200814111,0.3912051313679536,0.41084864931540643,20.915227629513343,3.9687261632341726,0.1006779117677563,0.7515487681890217
1.37,1,2.5288389513108616,2.3529674445404782,1.8003127137691781,0.6428970253632798,0.6911943529970045,0.37358009312809565,0.39342171604828424,19.82810164424514,5.047018904507998,0.1288673898172579,0.8823271130625686
1.14,1,2.9685115389614007,2.801414752789588,1.7753520829819531,0.6396853551908417,0.6801920448104558,0.3496149101457007,0.37198679691928116,16.627421758569298,5.2127114300358794,0.09285925113847192,0.9453745253710735
1.1,1,3.1176517349656185,2.9282165427878692,1.8097755296978117,0.6440996836115415,0.6305195622090829,0.32661341049188575,0.34774814442068186,16.453869047619047,6.335033146353901,0.09139458145189301,0.4481746785190299
1.14,0,2.91762176377561,2.7234927234927233,1.9967196715018554,0.6663017867470955,0.6702428796085969,0.3571902848156561,0.3807443648436135,16.164688427299705,2.7407304925290537,0.10264403782846906,0.878089249847175
1.13,1,2.900800164136233,2.7398611681028586,2.1292826228874007,0.6804379404129064,0.6761841449227189,0.35499418314774805,0.3773308957952468,16.892857142857142,3.6596543951915854,0.10726806740975361,0.6275734053324333
0.95,1,3.395812108468992,3.240153469316975,2.098183975062785,0.6772302716530141,0.6543868153174988,0.3221969499235616,0.3479622655579999,13.50506512301013,4.447696737044146,0.09369123790052877,0.9317630408410837
0.96,1,2.8852992306235907,2.7747121292965455,2.2670112302194996,0.6939098369940977,0.6174009267584204,0.3170689535929179,0.34120616916799223,14.136103151862464,5.523714428357464,-0.08042368555385401,0.5071435420462173
0.84,1,3.1198488811392036,2.964874551971326,1.7786428993719812,0.6401120848504799,0.6626456923954682,0.3253728910261635,0.3527589860624338,12.880952380952381,2.5780130800373717,0.07335437884145593,1.118125610152945
