1. open,2. high,3. low,4. close,5. volume
420.7950,420.8450,419.1670,419.2870,1197489
420.3560,421.1250,420.2450,420.7640,584883
420.6150,420.6560,420.2550,420.3550,145386
420.5250,420.6560,420.3250,420.6190,183028
420.3840,420.5960,420.2750,420.5250,130351
420.5650,420.6750,420.2650,420.4150,170333
420.5650,420.8550,420.4040,420.5640,158471
420.4650,420.6060,420.3250,420.5640,129360
420.1420,420.5760,420.1250,420.4450,114833
420.2260,420.4160,419.9500,420.1650,115654
419.9060,420.2560,419.7900,420.2350,117792
420.4350,420.7280,419.8750,419.8910,113257
419.9660,420.6260,419.9450,420.4350,148315
420.0160,420.0770,419.8850,419.9950,77619
419.4970,420.0170,419.4560,419.9850,94307
419.7770,419.8270,419.4180,419.5260,97026
419.7670,419.8770,419.6960,419.8260,68709
419.8760,419.9870,419.6560,419.7840,81424
419.8070,419.9470,419.7460,419.8760,67934
419.6970,419.9670,419.6560,419.8160,78296
419.7970,419.8870,419.5960,419.6660,71107
419.6270,419.9370,419.5960,419.8160,93052
419.4420,419.7870,419.4260,419.6560,128613
419.4770,419.5080,419.2120,419.4360,71253
419.3170,419.5770,419.3160,419.4560,79833
419.4770,419.5870,419.2960,419.3170,64113
419.1830,419.5180,419.1670,419.4960,75286
419.4620,419.5580,419.1470,419.1870,100122
419.3870,419.6270,419.3560,419.4860,84153
419.2970,419.5280,419.1870,419.3870,93731
419.3270,419.4720,419.2070,419.3070,81058
419.2480,419.3580,419.1270,419.3470,86411
419.3170,419.3680,419.1470,419.2740,136205
419.4370,419.4480,419.1620,419.2970,84475
419.2970,419.6170,419.2960,419.4070,80349
419.3870,419.4080,418.9770,419.2920,66472
419.1130,419.4180,418.9470,419.4160,101688
419.0980,419.2280,418.9970,419.1120,99337
419.0480,419.2480,418.9870,419.1270,114412
419.1480,419.2980,419.0270,419.0670,101665
419.2580,419.3980,419.1270,419.1570,85922
419.6270,419.6470,419.1270,419.3080,87010
419.2730,419.7270,419.0670,419.6290,110792
419.6070,419.6870,419.2260,419.2870,105908
419.7270,419.7970,419.5560,419.6060,91203
419.2880,419.7670,419.2760,419.6660,134313
419.8070,419.8250,419.2260,419.2970,190554
420.1860,420.2260,419.7260,419.8160,122860
420.0360,420.3100,419.9150,420.1750,102960
420.2460,420.2560,419.9650,420.0250,82421
419.9160,420.3060,419.8650,420.2250,125875
420.0560,420.2360,419.9050,419.9160,92528
420.1760,420.3060,419.9600,420.0750,165502
420.1960,420.5260,420.0250,420.1550,222841
420.2360,420.2760,420.0050,420.1850,142691
420.2260,420.2910,419.9600,420.2250,71253
420.2810,420.3760,419.9850,420.2050,127584
420.2460,420.4560,420.1450,420.3050,124863
420.7350,420.8450,420.1350,420.2950,131408
420.5550,420.7950,420.3840,420.7140,102796
420.4850,420.7160,420.2450,420.6090,137823
420.5050,420.7950,420.1750,420.5150,109793
420.7350,420.7750,420.2250,420.4950,115636
420.4450,420.9550,420.1450,420.7340,146171
419.9810,421.0150,419.9050,420.4540,202700
419.8660,420.1170,419.7060,419.9760,128451
419.8560,420.1580,419.7120,419.8160,113175
420.1260,420.1370,419.6760,419.8660,82319
420.3340,420.3460,419.6960,420.1550,104820
420.1640,420.4660,420.0250,420.3550,592182
420.6050,420.7550,419.9950,420.1950,141934
420.2360,420.6800,419.7850,420.6440,191762
420.8100,421.0050,419.9050,420.1550,141817
420.0760,420.8150,420.0750,420.8040,217365
419.8560,420.5060,419.7750,420.0600,239817
419.0670,419.9470,418.9370,419.7950,222445
418.7480,419.8070,418.7470,419.1220,290002
420.2060,420.4060,418.3680,418.7680,550344
420.8650,420.8750,420.1750,420.7340,1171716
420.8850,421.3040,420.6740,420.9140,445123
420.9740,421.1450,420.6540,420.8740,206494
420.4550,421.0550,420.3940,421.0540,239350
