fiscalDateEnding,reportedCurrency_x,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome_x,reportedCurrency_y,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome_y,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
2012-11-30,USD,1028450000,1153428000,124978000,124978000,307765000,513630000,195047000,720685000,5853000,-16767000,None,16767000,-8626000,-125000,None,171900000,290631000,68298000,16767000,290631000,230534000,307398000,479298000,222333000,USD,10040229000,4397066000,1425052000,3538353000,59537000,None,5643163000,664302000,734373000,545036000,545036000,4133259000,None,207239000,2113301000,116237000,93327000,3375047000,1271752000,49759000,None,None,11217000,2037589000,None,1495312000,None,1495312000,1508155000,649313000,50084000,6665182000,3407259000,7003003000,61000,494132000,USD,473659000,3964000,None,111559000,28387000,78621000,81789000,50569000,59256000,290631000,-129475000,-80419000,None,100000000,100000000,None,None,None,None,None,None,None,-80911000,85066000,262672000,-1093000,222333000,2012-12-13,0.61,0.57,0.04,7.0175,pre-market
2012-08-31,USD,960959000,1080580000,119621000,119621000,278304000,478805000,189145000,682655000,6575000,-17253000,None,17253000,-6458000,203000,None,36100000,263212000,61855000,17253000,201357000,203252000,280465000,316565000,201357000,USD,9630013000,4010173000,1162380000,3247363000,None,None,5619840000,619392000,None,576948000,576948000,4126548000,None,207239000,2084983000,196139000,89713000,3191320000,1169710000,58446000,None,None,11093000,2021610000,None,1499881000,None,None,1510974000,594525000,48764000,6438693000,3361053000,6815375000,61000,494732000,USD,263340000,32778000,None,-80889000,23597000,74110000,77432000,38923000,-22134000,201357000,-119220000,62956000,None,0,0,None,None,None,None,None,None,None,60948000,60948000,211142000,4066000,201357000,2012-09-19,0.58,0.58,0,0,pre-market
2012-06-01,USD,993531000,1124449000,130918000,130918000,305143000,497062000,180903000,688388000,5929000,-16629000,None,16629000,-7738000,268000,None,39500000,294574000,70698000,16629000,294574000,197744000,311203000,350703000,223876000,USD,9365832000,3770807000,951238000,2998117000,None,None,5595025000,573566000,None,600332000,600332000,4122813000,None,207239000,2046879000,243299000,91075000,3266186000,1245644000,69416000,None,None,9426000,2020542000,None,1500668000,None,None,1510094000,631687000,47636000,6099646000,3479213000,6671230000,61000,493987000,USD,448218000,2973000,None,130839000,35939000,77174000,60767000,18063000,69810000,294574000,-148260000,-148735000,None,225000000,225000000,None,None,None,None,None,None,None,-149129000,75871000,149975000,-1248000,223876000,,,,,,
2012-03-02,USD,936955000,1045220000,108265000,108265000,288979000,461644000,177728000,647976000,6193000,-16838000,None,16838000,-9721000,246000,None,33100000,270377000,85168000,16838000,270377000,202007000,287215000,320315000,185209000,USD,9132708000,3505655000,801263000,2766118000,None,None,5627053000,549780000,None,637825000,637825000,4138077000,None,207239000,1964855000,227326000,94132000,3146406000,1115022000,70100000,None,None,9318000,2031384000,None,1502893000,None,None,1512211000,543059000,54939000,5986302000,3379289000,6497070000,61000,495928000,USD,314363000,36553000,None,-200819000,-137641000,69861000,51088000,-152721000,-110179000,270377000,-437707000,-68525000,None,80000000,80000000,None,None,None,None,None,None,None,-66634000,13366000,-188237000,3632000,185209000,,,,,,
2011-12-02,USD,1035782000,1152161000,116379000,116379000,246131000,487916000,195403000,789651000,6440000,-16774000,None,16774000,-22959000,164000,None,152000000,233180000,59461000,16774000,233180000,144475000,249954000,401954000,173719000,USD,8991183000,3771451000,989500000,2911692000,None,None,5219732000,527828000,625930000,545526000,545526000,3849217000,None,21000000,1922192000,225386000,89922000,3208070000,1250779000,86660000,None,None,9212000,1957291000,None,1505096000,None,None,1514308000,678505000,50883000,5783113000,3529529000,6528735000,61000,491540000,USD,496753000,1232000,None,232095000,73743000,73290000,74897000,72743000,163840000,233180000,-259680000,-199000,None,0,0,None,695015000,695015000,None,None,None,None,1191000,1191000,220288000,-16586000,173719000,,,,,,
2011-09-02,USD,908558000,1013212000,104654000,104654000,274110000,439217000,181039000,634448000,6102000,-16431000,None,16431000,-6637000,140000,None,30200000,256719000,61618000,16431000,256719000,199953000,273150000,303350000,195101000,USD,8492758000,3469196000,769212000,2719276000,None,None,5023562000,499059000,None,419824000,419824000,3740199000,None,207239000,1950064000,190600000,157241000,2928800000,1032259000,65236000,None,None,9107000,1896541000,None,1507278000,None,None,1516385000,518226000,42782000,5563958000,3557234000,6381530000,61000,492806000,USD,325128000,31934000,None,-48316000,-19190000,64009000,65475000,-7710000,-42442000,256719000,-300122000,-97681000,None,150000000,150000000,None,None,None,None,None,None,None,-93820000,56180000,-58263000,14412000,195101000,,,,,,
2011-06-03,USD,913978000,1023179000,109201000,109201000,276724000,444237000,183211000,637254000,5865000,-16727000,None,16727000,-7629000,296000,None,33600000,259244000,29808000,16727000,259244000,255083000,275971000,309571000,229436000,USD,8339716000,3389318000,827475000,2625520000,None,None,4950398000,463415000,None,424199000,424199000,3693505000,None,207239000,1798045000,195228000,162040000,2950301000,1050379000,60533000,None,None,9003000,1899922000,None,1509428000,None,None,1518431000,542765000,44323000,5389415000,3505559000,6228574000,61000,493763000,USD,389331000,9127000,None,67770000,49501000,66620000,37501000,36637000,10486000,259244000,-102475000,-365960000,None,420015000,420015000,None,None,None,None,None,None,None,-373283000,46732000,-72681000,6423000,229436000,,,,,,
2011-03-04,USD,920067000,1027706000,107639000,107639000,302334000,429057000,178400000,617733000,6099000,-17020000,None,17020000,-7774000,314000,None,66286000,286087000,51496000,17020000,286087000,245858000,303107000,369393000,234591000,USD,8310024000,3350798000,900156000,2636835000,None,None,4959226000,453497000,None,447616000,447616000,3686073000,None,207239000,1736679000,180610000,164801000,2884617000,985532000,54742000,None,None,8900000,1899085000,None,1511553000,None,None,1520453000,522318000,44922000,5425407000,3178769000,6045631000,61000,504987000,USD,332102000,31623000,None,-87674000,-17889000,66286000,32421000,-20605000,-88794000,286087000,-95125000,-86518000,None,125000000,125000000,None,2169000,2169000,None,None,None,None,-84349000,40651000,150265000,-194000,234591000,,,,,,
2010-12-03,USD,900729000,1007946000,107217000,107217000,286943000,423031000,170378000,613786000,5948000,-16786000,None,16786000,2787000,174000,None,76097000,286011000,17161000,16786000,286011000,264707000,302797000,378894000,268850000,USD,8141148000,3216050000,749891000,2468015000,None,None,4925098000,448881000,525087000,457263000,457263000,3641844000,None,25018000,1718124000,193707000,98350000,2948761000,1068088000,52432000,None,None,8799000,1880673000,None,1513662000,None,None,1522461000,626109000,42017000,5192387000,3264294000,5980914000,61000,501897000,USD,310621000,497000,None,21023000,87564000,76097000,55427000,59554000,-4914000,286011000,-203004000,-186262000,None,200000000,200000000,None,None,None,None,None,None,None,-190370000,9630000,-64258000,14387000,268850000,,,,,,
2010-09-03,USD,891235000,990319000,99084000,99084000,302013000,405396000,168296000,589222000,5883000,-16395000,None,16395000,865000,255000,None,73154000,296752000,66687000,16395000,296752000,211641000,313147000,386301000,230065000,USD,7947029000,3236415000,814149000,2578274000,None,None,4710614000,422920000,None,413091000,413091000,3489938000,None,207239000,1764125000,173591000,177426000,2862171000,967202000,56465000,None,None,8698000,1894969000,None,1515752000,None,None,1524450000,526112000,31554000,5084858000,3100721000,5738864000,61000,513057000,USD,291423000,31393000,None,-7725000,49868000,73154000,39040000,46723000,-13610000,296752000,-266668000,-354244000,None,400000000,400000000,None,None,None,None,None,None,None,-354420000,45580000,-323457000,6032000,230065000,,,,,,
2010-06-04,USD,835202000,943035000,107833000,107833000,227285000,410929000,167318000,607917000,4986000,-16076000,None,16076000,-12190000,536000,None,74906000,194173000,45562000,16076000,194173000,159496000,210249000,285155000,148611000,USD,8006931000,3276071000,1137606000,2644722000,None,None,4730860000,407621000,None,447372000,447372000,3488252000,None,207239000,1507116000,192198000,180376000,2828176000,969908000,50273000,None,None,71978000,1858268000,None,1493651000,None,1493651000,1493651000,485091000,30816000,5178755000,2807600000,5570097000,61000,525068000,USD,251090000,125000,None,57987000,100588000,106590000,49628000,87600000,-2288000,194173000,-480903000,-214857000,None,250000000,250000000,None,None,None,None,None,None,None,-215764000,34236000,-451836000,-7166000,148611000,,,,,,
2010-03-05,USD,769332000,858700000,89368000,89368000,176833000,388340000,174340000,592499000,5105000,-7695000,None,7695000,-5084000,248000,None,68581000,166215000,39061000,7695000,166215000,131817000,173910000,242491000,127154000,USD,7945069000,3177219000,1589442000,2672384000,None,None,4767850000,386205000,None,487605000,487605000,3494073000,None,207239000,1082942000,154258000,192728000,2773649000,900774000,44188000,None,None,151841000,1872875000,None,1493546000,None,1493546000,1757027000,384210000,30074000,5171420000,2624783000,5427068000,61000,525782000,USD,259861000,2617000,None,80318000,-63781000,101358000,25547000,-59601000,-161351000,166215000,-208719000,540101000,None,20000,20000,None,1493439000,1493439000,None,None,None,None,49804000,49824000,589955000,-1288000,127154000,,,,,,
2009-11-27,USD,674959000,757283000,82324000,82324000,153642000,332170000,137852000,521317000,6323000,-1535000,None,1535000,-7234000,377000,None,85037000,160212000,192255000,1535000,160212000,-29325000,161747000,246784000,-32043000,USD,7282237000,2473624000,999487000,1904473000,None,None,4808613000,388132000,442718000,527388000,527388000,3494589000,None,63526000,904986000,158272000,191265000,2391669000,844553000,58904000,None,None,46634000,1547116000,None,1000000000,None,1000000000,1000000000,457439000,27464000,4890568000,2823914000,5299914000,61000,522657000,USD,253841000,1635000,None,93839000,-3939000,172669000,34933000,10090000,113264000,160212000,-1091888000,705346000,None,0,None,None,None,None,None,None,None,None,57347000,57347000,-132657000,44000,-32043000,,,,,,
2009-08-28,USD,632460000,697507000,65047000,65047000,167602000,310913000,138902000,464858000,7616000,-460000,None,460000,-3545000,147000,None,63921000,174416000,38371000,460000,136045000,130463000,174876000,238797000,136045000,USD,5961960000,2990934000,1132144000,2556461000,None,None,2971026000,335752000,None,117384000,117384000,2125946000,None,207239000,1424317000,152666000,184705000,1267402000,614383000,48416000,None,None,20332000,653019000,None,350000000,None,350000000,350000000,357307000,25293000,4694558000,2962530000,5331957000,61000,524665000,USD,236681000,None,None,None,None,34378000,58431000,-383731000,3312000,136045000,-55894000,-276600000,None,350000000,None,None,None,None,None,None,None,None,-350000000,73400000,-94636000,1177000,136045000,,,,,,
2009-05-29,USD,632665000,704673000,72008000,72008000,161353000,70818000,138470000,471312000,None,None,None,620000,None,324000,None,64725000,163730000,37659000,None,None,None,164350000,229075000,126071000,USD,6063745000,3087769000,1226780000,2664185000,None,None,2975976000,291720000,None,148507000,148507000,2134997000,None,None,1437405000,160986000,193513000,1262704000,613632000,None,None,None,11024000,649072000,None,350000000,None,350000000,350000000,375159000,22659000,4801041000,2783465000,5195912000,61000,524530000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-27,USD,709037000,786390000,77353000,77353000,207916000,74051000,149917000,501121000,None,None,None,792000,None,221000,None,68740000,203162000,46727000,None,None,None,203954000,272694000,156435000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-28,USD,828863000,915301000,86438000,86438000,273193000,337291000,153148000,555670000,None,None,None,1992000,None,368000,None,67428000,276344000,30427000,None,None,None,278336000,345764000,245917000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-08-29,USD,776406000,887257000,110851000,110851000,219469000,97156000,170124000,556937000,None,None,None,2390000,None,854000,None,64983000,228514000,36906000,None,None,None,230904000,295887000,191608000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-05-30,USD,804020000,886886000,82866000,82866000,260178000,77078000,170300000,543842000,None,None,None,3828000,None,None,None,68656000,278006000,63096000,None,None,None,281834000,346662000,214910000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USD,2139000000,None,None,None,None,220000000,121000000,None,-142000000,1295000000,145000000,-1080000000,None,None,0,None,None,None,None,None,0,None,0,None,None,None,1295000000,2023-06-15,3.91,3.79,0.12,3.1662,post-market
2024-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-13,4.48,4.39,0.09,2.0501,post-market
2024-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-03-14,4.48,4.38,0.1,2.2831,post-market
2023-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-13,4.27,4.14,0.13,3.1401,post-market
2023-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-14,4.09,3.98,0.11,2.7638,post-market
2023-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-15,3.8,3.68,0.12,3.2609,post-market
2022-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-15,3.6,3.5,0.1,2.8571,post-market
2022-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-09-15,3.4,3.33,0.07,2.1021,pre-market
2022-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-16,3.35,3.31,0.04,1.2085,post-market
2022-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-22,3.37,3.34,0.03,0.8982,post-market
2021-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-16,3.2,3.2,0,0,pre-market
2021-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-21,3.11,3.01,0.1,3.3223,post-market
2021-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-06-17,3.03,2.81,0.22,7.8292,post-market
2021-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-23,3.14,2.78,0.36,12.9496,post-market
2020-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-10,2.81,2.66,0.15,5.6391,pre-market
2020-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-15,2.57,2.41,0.16,6.639,post-market
2020-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-06-11,2.45,2.33,0.12,5.1502,post-market
2020-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-12,2.2,2.23,-0.03,-1.3453,post-market
2019-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-12,2.29,2.26,0.03,1.3274,post-market
2019-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-17,2.05,1.97,0.08,4.0609,post-market
2019-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-14,1.65,1.62,0.03,1.8519,post-market
2018-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-14,1.66,1.54,0.12,7.7922,post-market
2018-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-15,1.55,1.44,0.11,7.6389,post-market
2017-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-14,1.26,1.16,0.1,8.6207,post-market
2017-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-19,1.1,1.01,0.09,8.9109,post-market
2017-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-20,1.02,0.95,0.07,7.3684,post-market
2017-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-16,0.94,0.87,0.07,8.046,post-market
2016-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-15,0.9,0.86,0.04,4.6512,post-market
2016-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-09-20,0.75,0.72,0.03,4.1667,post-market
2016-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-21,0.71,0.68,0.03,4.4118,post-market
2016-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-17,0.66,0.61,0.05,8.1967,post-market
2015-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-12-10,0.62,0.6,0.02,3.3333,post-market
2015-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-09-17,0.54,0.5,0.04,8,post-market
2015-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-06-16,0.48,0.45,0.03,6.6667,post-market
2015-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-03-17,0.44,0.39,0.05,12.8205,post-market
2014-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-12-11,0.36,0.3,0.06,20,post-market
2014-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-09-16,0.28,0.26,0.02,7.6923,post-market
2014-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-17,0.37,0.3,0.07,23.3333,pre-market
2013-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-12-12,0.32,0.32,0,0,pre-market
2013-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-09-17,0.32,0.34,-0.02,-5.8824,pre-market
2013-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-03-19,0.35,0.31,0.04,12.9032,pre-market
2012-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-06-19,0.6,0.59,0.01,1.6949,pre-market
2012-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-03-19,0.57,0.57,0,0,pre-market
2011-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-12-15,0.67,0.6,0.07,11.6667,pre-market
2011-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-09-20,0.55,0.54,0.01,1.8519,pre-market
2011-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-06-21,0.55,0.51,0.04,7.8431,pre-market
2011-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-03-22,0.58,0.57,0.01,1.7544,pre-market
2010-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-12-20,0.56,0.52,0.04,7.6923,pre-market
2010-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-09-21,0.54,0.49,0.05,10.2041,pre-market
2010-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-06-22,0.44,0.42,0.02,4.7619,pre-market
2010-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-03-23,0.4,0.37,0.03,8.1081,pre-market
2009-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-12-15,0.39,0.37,0.02,5.4054,pre-market
2009-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-09-15,0.35,0.34,0.01,2.9412,pre-market
2009-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-06-16,0.35,0.35,0,0,pre-market
2009-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-03-17,0.45,0.44,0.01,2.2727,pre-market
2008-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-12-16,0.6,0.58,0.02,3.4483,pre-market
