1. open,2. high,3. low,4. close,5. volume
464.1000,464.2200,462.4600,462.6500,316146
465.6600,465.6600,463.6800,464.2300,142382
465.8750,466.0500,465.3400,465.6600,58302
466.2400,466.3700,465.5700,465.6700,38571
466.4000,466.5500,466.1950,466.2720,36526
466.4800,466.8100,466.1100,466.4000,40996
466.1750,466.7100,466.0800,466.5750,22656
466.0170,466.2300,465.7500,466.1750,29555
466.5650,466.5720,465.8900,465.9200,28233
467.0700,467.2150,466.5200,466.5200,24550
467.0750,467.4900,466.8600,467.0500,29064
466.5050,467.2200,466.5050,467.1000,22250
466.1100,466.6050,466.1040,466.5050,15883
466.1000,466.2500,465.8100,466.2000,14495
466.4200,466.8700,466.2400,466.2500,23105
466.3950,466.4600,466.1650,466.4400,17617
466.4200,466.5800,466.2300,466.2900,16084
466.2100,466.5400,466.1400,466.4200,14772
466.6100,466.7000,465.9200,466.2100,22340
466.1800,466.9850,466.1800,466.7600,21305
466.1000,466.4900,465.9400,466.1800,66654
466.8000,466.8600,466.1600,466.1600,19195
467.3100,467.3100,466.6900,466.9400,19977
467.7500,467.9640,467.3100,467.3100,17808
467.8300,467.8300,467.3300,467.6000,12648
467.2300,467.9400,467.2300,467.9400,16473
467.1900,467.5000,467.0400,467.2300,17233
467.8600,468.0700,467.0800,467.1920,20942
467.0400,467.7950,467.0000,467.7950,12521
467.3140,467.4200,466.9300,466.9700,13930
467.3570,467.4600,466.8000,467.4430,32221
467.0000,467.6500,467.0000,467.4600,23837
467.3200,467.4500,466.8000,467.0000,24635
467.9950,467.9950,467.1500,467.2800,10180
467.5700,468.1900,467.5300,468.1460,13889
468.0300,468.0300,467.3900,467.5700,20514
467.8200,468.1950,467.1800,467.9300,40302
468.9500,468.9890,467.5400,467.8200,31136
468.3300,469.0000,468.1700,468.9600,9858
468.5300,468.5650,468.1550,468.3700,16770
468.8690,468.9720,468.6850,468.7050,8994
469.8300,469.8300,468.6600,468.6600,10687
469.8500,470.0900,469.7500,469.9000,12527
469.8700,470.0000,469.7500,469.8000,8231
469.9500,470.2000,469.7700,469.8200,12769
469.3400,470.0400,469.3140,469.8800,19002
469.7500,469.7500,469.2700,469.3400,6983
469.9400,469.9700,469.5400,469.6500,9545
469.8350,470.1300,469.6700,470.0600,17837
469.2950,469.9800,469.2900,469.8870,15479
469.2850,469.4680,469.0900,469.4500,12928
468.8900,469.2900,468.3800,469.2800,16027
469.7200,470.0000,468.8600,468.8650,16670
470.1200,470.1200,469.2150,469.6900,24909
469.8200,470.2400,469.7050,470.1000,28000
470.2200,470.4150,469.7000,469.7000,10786
470.4700,470.7000,470.0900,470.2900,15979
470.1800,470.6300,469.4400,470.4700,15194
469.7000,470.2660,469.3700,470.1800,37221
470.4450,470.5800,469.5400,469.6700,20840
470.6400,470.6700,470.1100,470.4450,12937
471.7800,471.8200,470.6500,470.8100,13012
471.8000,472.0000,471.6000,471.7500,11392
471.0900,471.9300,470.7200,471.7850,16028
470.8000,471.4000,470.8000,471.2800,10871
471.2600,471.2600,470.7400,470.9700,14002
471.8200,471.8300,470.9700,471.0900,10286
471.9000,472.5500,471.5100,472.0200,11787
471.8500,472.2300,471.8100,471.9100,19355
471.5850,471.9610,471.0050,471.8500,21480
471.5500,471.8800,471.2500,471.5850,22328
472.6540,473.0800,471.6800,471.6800,24948
473.4500,473.5580,472.5800,472.6900,20879
473.9000,474.1100,473.2000,473.3050,13167
