1. open,2. high,3. low,4. close,5. volume
344.8050,345.6270,344.5670,344.6690,368766
344.7950,344.8800,344.1980,344.7190,115320
344.6410,344.9990,344.5770,344.8390,85805
344.4870,344.7060,344.3970,344.6400,47916
344.5760,344.7200,344.4170,344.5000,41403
344.7010,345.0490,344.3920,344.6300,41256
344.7160,344.9400,344.5370,344.7290,28791
344.8500,344.8550,344.3670,344.6520,27286
344.6540,345.0590,344.6340,344.8390,35931
344.5960,344.8400,344.4670,344.6790,23348
344.1980,344.5810,344.1380,344.5150,22613
344.3970,344.5070,344.1580,344.1910,27445
343.8440,344.5210,343.8250,344.3310,14934
343.8890,344.2120,343.7200,343.8580,26469
343.7790,344.1030,343.7600,343.9020,23570
343.7540,343.8640,343.5710,343.7630,28094
343.5100,343.7340,343.4610,343.7030,39861
343.3260,343.4650,343.1720,343.4290,16947
343.0320,343.4360,342.9530,343.3150,22437
343.1720,343.2160,342.9530,343.0460,14597
343.3410,343.3460,343.0830,343.1550,15861
343.1520,343.4360,343.0430,343.2150,13980
342.6840,343.2910,342.5940,343.1210,16450
342.9430,342.9820,342.5770,342.7020,14872
342.8130,343.1420,342.7940,343.1160,19079
342.9130,343.0370,342.7440,342.7970,14514
342.6440,343.0270,342.5450,342.7770,13296
342.7040,343.2210,342.5550,342.6620,37989
342.6640,342.8680,342.6440,342.7070,55054
342.9920,342.9970,342.6840,342.7370,21422
342.9730,343.1670,342.7640,343.0160,14220
343.1320,343.1370,342.6340,342.8720,13331
342.9870,343.0770,342.6140,343.0460,23003
342.6040,343.1700,342.5250,342.8920,21654
342.6340,342.8180,342.5840,342.6370,23610
342.9530,342.9670,342.5200,342.6180,18753
342.7830,343.1570,342.5550,343.0560,23838
342.7330,343.3360,342.4650,342.8420,61382
342.7930,343.0970,342.5650,342.7170,35547
342.6890,342.8780,342.5250,342.7770,33652
342.3100,342.8380,342.2910,342.6670,26283
342.5640,342.5690,341.8970,342.3290,20611
341.8970,342.4490,341.7930,342.4280,16306
342.2750,342.3800,341.5540,341.7960,20032
341.7620,342.5590,341.6480,342.2390,19080
341.3940,341.8220,341.2000,341.7560,19016
341.1100,341.5630,340.9110,341.3970,17758
341.6930,341.6970,340.8810,341.2430,79174
341.5580,341.7240,341.3890,341.7020,19576
341.6330,341.7520,341.4690,341.6360,14913
341.2740,341.8020,341.2200,341.6760,18819
341.5110,341.7120,341.2600,341.3130,13585
341.7080,341.9110,341.4030,341.4720,15485
341.7970,342.2100,341.5390,341.6910,26098
341.7670,341.9860,341.4990,341.7310,12547
341.5480,341.6620,341.1430,341.6360,12557
341.2840,341.6920,341.0310,341.6410,11628
340.8110,341.3340,340.4030,341.3130,25328
341.4390,341.4430,340.7470,340.7950,12589
341.7200,341.9310,341.1600,341.2880,15896
342.0410,342.3270,341.5980,341.8310,16159
342.7530,342.8930,341.8670,342.0070,21785
343.0220,343.5250,342.4050,342.7050,20037
342.9230,343.1860,342.4050,343.0160,21858
343.6950,344.0230,342.9230,342.9260,36827
343.3110,343.7640,343.2420,343.6730,25517
343.8090,343.9530,343.2020,343.2900,65182
343.4310,343.8540,343.2470,343.6630,22169
343.0270,343.5150,342.9130,343.4040,37646
342.5640,343.2510,341.9370,343.0460,50994
342.8130,342.8180,341.7980,342.6180,19399
342.7090,343.8540,342.6840,342.8570,34661
342.1510,343.0170,341.9370,342.6920,45888
342.7660,342.7980,342.0770,342.1690,19519
343.3610,343.4450,342.6340,342.6370,39026
