1. open,2. high,3. low,4. close,5. volume
374.5800,375.3500,374.1500,374.1500,295969
374.7000,375.1850,374.4400,374.6900,120808
375.1400,375.3300,374.9300,374.9680,31298
375.4900,375.5050,375.0200,375.1400,24950
375.3800,375.5950,375.1300,375.4800,23360
375.5400,375.6700,375.3450,375.3800,23981
375.5580,375.6450,375.4200,375.5800,13805
375.4100,375.6400,375.3700,375.6300,12698
374.9550,375.4300,374.9400,375.4300,12482
375.1150,375.3000,374.9700,374.9700,14314
374.8700,375.1500,374.8200,375.0700,15947
374.9700,375.2000,374.7700,374.8700,9206
374.4800,374.9200,374.4800,374.9200,15682
375.5800,375.5800,374.4650,374.5600,18589
375.2500,375.8100,375.2500,375.6600,21068
375.6400,375.6900,375.3300,375.3600,11477
375.7100,375.8100,375.6700,375.6700,7811
375.6800,375.7100,375.4750,375.7100,18324
376.2300,376.2300,375.5600,375.6800,10524
376.4000,376.5700,376.2900,376.2900,11452
376.0150,376.5000,375.9250,376.3900,10981
375.9900,376.0500,375.8100,376.0500,8674
375.8450,375.9250,375.6790,375.9050,14206
375.7300,375.9700,375.5680,375.8400,9802
375.4800,375.8400,375.4800,375.6150,12875
375.3000,375.6400,375.3000,375.4450,11544
375.3700,375.7300,375.3300,375.3800,18727
375.5150,375.5400,375.1700,375.3400,7547
375.5880,375.6800,375.4500,375.4900,11675
375.7100,375.7600,375.6000,375.7500,5675
375.6600,375.8700,375.6600,375.7900,5143
375.4800,375.7200,375.4550,375.6300,10089
376.2100,376.2500,375.4800,375.5000,12002
376.3900,376.5250,376.1900,376.1900,7134
376.2000,376.2000,375.7400,376.2000,35048
375.8150,376.2000,375.8000,376.1850,15159
375.7100,375.7950,375.5600,375.7950,9419
375.4300,375.7600,375.4300,375.7050,8536
375.1500,375.5200,375.1500,375.4300,9321
375.1400,375.3900,375.0400,375.3400,10338
375.2400,375.2600,375.1000,375.1400,11645
374.8400,375.2300,374.8400,375.1700,9677
374.9100,375.1250,374.7810,374.8350,12321
374.4950,374.9100,374.4550,374.9100,15543
374.4600,374.5800,374.3860,374.5550,6625
374.4300,374.6200,374.3700,374.4300,6334
375.1200,375.2200,374.3900,374.4850,15976
375.1200,375.4000,375.0950,375.2000,10987
374.9300,375.2600,374.9300,375.2600,9964
375.2000,375.2300,374.8700,375.0000,9905
374.8700,375.2650,374.5230,375.1700,11813
374.7250,374.8200,374.1500,374.8200,19005
374.9550,375.2400,374.8000,374.8500,36100
375.3900,375.3900,374.9650,375.0000,20058
375.8400,375.8450,375.3400,375.3900,14097
375.9700,376.0350,375.7900,375.9350,9120
375.7800,375.9900,375.6600,375.9600,13410
375.6600,375.7800,375.3000,375.7000,17284
375.7200,375.8200,375.3100,375.6300,25066
376.0800,376.0800,375.5000,375.5000,20375
375.9200,376.1700,375.8720,376.0800,15731
376.5300,376.5300,375.8700,376.0500,21143
376.0450,376.6600,375.9250,376.6500,15455
376.5300,376.6100,375.8700,376.0100,14943
376.1220,376.8400,376.0600,376.6200,12925
376.1000,376.2000,375.9500,376.0900,14927
375.8900,376.0800,375.6800,376.0200,11894
375.8650,376.0400,375.6300,375.9000,16544
375.1800,376.0700,375.1800,375.9050,16342
376.2200,376.2200,375.1900,375.3500,31700
376.2600,376.5600,376.1000,376.2800,18531
376.6400,376.6400,376.2000,376.3050,17618
376.5700,376.6150,376.0200,376.6150,21704
376.9700,377.0600,376.5700,376.8000,24041
377.0000,377.3000,376.6100,377.1370,12919
376.3200,377.9200,376.3200,376.8700,25758
377.7300,378.0900,376.1450,376.1550,24731
380.4000,380.4000,377.4600,377.6550,69003
377.1900,378.2800,377.1900,378.1800,130043
377.4000,377.4600,376.9100,377.1450,35220
377.0450,377.4600,376.6900,377.4010,25683
377.6600,377.7100,377.0000,377.0200,22862
377.7300,377.8000,377.5490,377.6500,12773
377.6700,377.8000,377.6200,377.8000,10349
377.3470,377.8000,377.3470,377.8000,9272
377.2700,377.4700,376.9900,377.3900,12452
377.1500,377.2700,377.1350,377.2250,9531
377.1850,377.1850,376.8700,377.1300,9553
377.7600,377.7700,377.1900,377.1900,5117
377.5100,377.9900,377.5100,377.8600,12195
377.2070,377.9300,377.2070,377.4100,29262
376.7700,377.1550,376.5900,377.1550,19963
376.7900,377.0200,376.7400,376.7400,7448
377.0600,377.0600,376.7800,376.7800,5195
376.7950,377.0400,376.5100,377.0300,13297
376.8900,376.9400,376.7000,376.8100,6615
377.1100,377.1100,376.9400,376.9400,5264
377.0000,377.2100,376.9800,377.0100,4676
376.7100,377.2000,376.5600,376.9920,12114
377.3900,377.3900,376.7500,376.7850,9245
377.6500,377.6500,377.4100,377.4700,6163
377.9100,377.9400,377.5500,377.7500,6346
377.7600,377.8400,377.6300,377.7900,5889
377.7800,377.8100,377.5900,377.6900,7428
377.6000,377.7600,377.6000,377.7400,7110
377.8100,377.9000,377.5950,377.6790,9074
377.7200,377.8100,377.5800,377.8000,5635
377.7100,377.7900,377.5990,377.6000,12420
377.6070,377.7700,377.5500,377.6800,8346
377.8450,377.9000,377.6300,377.7040,16208
377.3700,377.8600,377.3700,377.7600,5655
377.1300,377.3500,377.0850,377.3500,6278
377.3500,377.3500,377.0100,377.1400,5363
377.3700,377.5800,377.3300,377.3800,4557
377.4800,377.5600,377.4300,377.4400,2715
377.4600,377.5020,377.3500,377.4000,7931
377.3700,377.5850,377.2800,377.4590,11075
