,Open,High,Low,Close,Volume
184,149.27,149.27,149.08,149.129,6024
185,149.1,149.14,149.05,149.06,130630
186,149.03,149.085,148.92,149.05,6699
187,149.06,149.08,149.01,149.04,6061
188,149.03,149.15,149.03,149.079,6894
189,149.05,149.05,148.95,149.02,7228
190,149.03,149.05,148.98,148.992,8229
191,148.99,149.02,148.97,149.0,3686
192,148.94,148.975,148.87,148.975,5298
193,148.95,149.02,148.91,148.98,4060
194,148.96,148.96,148.84,148.85,3313
195,148.85,148.85,148.77,148.81,4780
196,148.81,148.905,148.79,148.9,3233
197,148.89,148.89,148.805,148.88,3709
198,148.9,148.925,148.88,148.92,5571
199,148.94,149.02,148.92,149.02,5585
200,148.99,148.99,148.92,148.96,4883
201,148.95,149.02,148.9,148.98,4400
202,148.95,149.02,148.95,148.98,4639
203,149.0,149.01,148.975,148.975,2572
204,148.995,149.035,148.99,148.99,2741
205,148.96,149.0,148.93,148.93,4322
206,148.945,148.975,148.87,148.9,6207
207,148.9,148.92,148.88,148.91,5122
208,148.92,148.93,148.83,148.83,4700
209,148.803,148.85,148.76,148.77,5961
210,148.8,148.81,148.74,148.75,6101
211,148.736,148.795,148.736,148.78,6563
212,148.78,148.882,148.715,148.83,7463
213,148.84,148.88,148.81,148.81,6853
214,148.8,148.845,148.736,148.736,6004
215,148.76,148.79,148.73,148.76,5339
216,148.72,148.75,148.71,148.74,5539
217,148.75,148.75,148.69,148.69,5943
218,148.67,148.67,148.615,148.645,3370
219,148.64,148.77,148.6,148.77,10016
220,148.83,148.83,148.76,148.787,4078
221,148.81,148.855,148.8,148.82,8257
222,148.82,148.83,148.71,148.71,7792
223,148.73,148.84,148.72,148.84,7679
224,148.84,148.855,148.765,148.765,6088
225,148.71,148.71,148.58,148.62,15457
226,148.61,148.625,148.57,148.6,14334
227,148.6,148.64,148.56,148.64,12253
228,148.62,148.71,148.515,148.7,14446
229,148.72,148.75,148.651,148.67,16646
230,148.68,148.68,148.595,148.615,13400
231,148.602,148.69,148.535,148.535,25093
