1. open,2. high,3. low,4. close,5. volume
187.8500,187.9600,187.7900,187.8600,53530
187.7300,187.9000,187.7300,187.8750,31099
187.6000,187.7200,187.6000,187.7100,11217
187.5700,187.6400,187.5500,187.5700,9405
187.6300,187.6400,187.5400,187.5550,8370
187.6000,187.6450,187.5400,187.6150,7282
187.5100,187.5600,187.4600,187.5600,3882
187.5000,187.5340,187.4500,187.5050,6766
187.3900,187.4900,187.3900,187.4700,4402
187.4350,187.4700,187.4000,187.4000,4806
187.3200,187.3930,187.2700,187.3930,5257
187.3000,187.4050,187.3000,187.3300,5584
187.1500,187.3300,187.1300,187.2910,5098
187.2410,187.2550,187.1250,187.1650,4506
187.2300,187.3100,187.1700,187.3050,3932
187.3000,187.3000,187.2100,187.2700,4844
187.3550,187.3550,187.2900,187.3250,1266
187.2400,187.2700,187.2000,187.2300,2747
187.3300,187.3300,187.2050,187.2050,3304
187.4300,187.4450,187.3600,187.3600,1236
187.3700,187.3900,187.3700,187.3900,1571
187.2900,187.3400,187.2550,187.3400,1255
187.2100,187.2300,187.1900,187.2200,1749
187.2440,187.3100,187.2400,187.2800,2322
187.2600,187.3000,187.2070,187.3000,2396
187.2400,187.2800,187.2400,187.2800,1975
187.2000,187.2000,187.1800,187.1800,753
187.2150,187.2150,187.1050,187.1200,2042
187.1700,187.2200,187.1500,187.1700,4111
187.1700,187.1800,187.1500,187.1660,1625
187.0430,187.1500,187.0430,187.1500,1271
187.0500,187.0500,186.9500,186.9500,2377
186.9000,187.0950,186.8900,187.0950,2754
187.0550,187.0550,186.9150,186.9170,771
186.9850,187.0300,186.9000,187.0300,721
186.9100,187.0600,186.9100,186.9530,2475
186.9400,186.9700,186.9300,186.9300,1003
186.8550,186.8600,186.7700,186.8600,3352
186.6150,186.7550,186.5600,186.7000,3999
186.4800,186.6600,186.4800,186.5000,1964
186.3700,186.4950,186.3700,186.3900,3781
186.2400,186.5100,186.2400,186.3900,4481
186.4100,186.4100,186.2100,186.2100,7755
186.5700,186.6400,186.3650,186.3800,5260
186.5500,186.6400,186.5500,186.6400,1552
186.7600,186.7600,186.6000,186.6000,2933
186.8400,186.8500,186.5950,186.5950,2725
186.7200,186.9120,186.6800,186.8800,2600
186.8390,186.9400,186.6200,186.7200,8542
