1. open,2. high,3. low,4. close,5. volume
192.3520,192.6480,192.2840,192.6200,45211
192.4070,192.5100,192.2940,192.2950,13146
192.5300,192.5490,192.3930,192.4030,11620
192.4610,192.5200,192.4320,192.4620,7201
192.5650,192.5990,192.4240,192.4380,5591
192.6830,192.7170,192.5710,192.6010,3596
192.6730,192.7670,192.6300,192.6300,4138
192.7030,192.7070,192.6200,192.6500,5434
192.7420,192.7570,192.6840,192.6850,4636
192.7330,192.7960,192.6740,192.7390,3641
192.6830,192.6970,192.5760,192.6600,1698
192.8560,192.8600,192.8080,192.8080,1656
192.6240,192.8410,192.5900,192.8130,2669
192.5200,192.6380,192.4820,192.6110,3561
192.4460,192.5300,192.4230,192.5020,1520
192.4260,192.4600,192.3440,192.3540,2830
192.4460,192.4900,192.4230,192.4620,1633
192.2390,192.3910,192.2050,192.3540,4906
192.1940,192.2330,192.1710,192.2060,3915
192.2580,192.2630,192.1310,192.1760,3130
192.2490,192.2680,192.2150,192.2400,1030
192.2630,192.2920,192.2050,192.2550,1169
192.2190,192.3130,192.1860,192.2860,2750
192.3770,192.3810,192.0920,192.1170,3663
192.4860,192.4900,192.3630,192.3640,611
192.5260,192.5490,192.4520,192.4720,4224
192.4760,192.5790,192.4520,192.5510,1181
192.4810,192.4850,192.4030,192.4180,998
192.3770,192.4310,192.3440,192.3740,2096
192.3280,192.3910,192.2990,192.3640,1047
192.4020,192.5000,192.3530,192.3710,2744
192.4120,192.4500,192.3440,192.3490,3683
192.4660,192.4700,192.3680,192.3690,851
192.4360,192.5100,192.4030,192.4820,1949
192.5150,192.5200,192.3390,192.3590,2717
192.5450,192.5490,192.4130,192.4970,2722
192.6040,192.6090,192.4230,192.5510,11846
192.6340,192.7570,192.6000,192.6900,1973
192.5650,192.6380,192.4620,192.5360,2998
192.5650,192.6280,192.4620,192.5170,3512
192.7920,192.8160,192.6650,192.6650,7111
192.7130,192.7170,192.6890,192.6900,243
192.6830,192.6880,192.5020,192.5710,3030
192.6340,192.7670,192.6100,192.6800,3844
192.6590,192.6630,192.6350,192.6350,255
192.8310,192.8360,192.5210,192.5660,2127
192.9400,192.9890,192.8180,192.9610,2107
