fiscalDateEnding,reportedCurrency_x,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome_x,reportedCurrency_y,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome_y,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
2005-12-31,EUR,1857466860,2753301332,895834472,895834472,979109874,634567851.14,244978966,878356985,None,None,None,4570000,None,None,None,48789561,962251214,341823082,None,0,None,1082135759,1130925320,619197061,EUR,9055862204,6324288013,3211132139,3211132139,19360872,None,2731574190,1296658000,None,765661679,765661679,741956000,None,None,209405766,635071407,None,3270404389,1361248084,None,None,None,24281511,1909156304,None,8203000,None,None,31203164,430713771,None,5777848892,-918132000,5981641685,316217735,1239168000,EUR,592627914,None,None,None,None,48789561,2231736.45,None,None,None,None,-79026140.10,None,None,None,None,209878.83,209878.83,None,None,None,None,-262838804.92,None,None,None,619197061,2006-01-25,0.65,0.62,0.03,4.8387,pre-market
2005-09-30,EUR,1329072810,2011479800,682406990,682406990,516168990,536117550,275955080,812903820,None,None,None,0,None,None,None,53837880,516168990,182030610,None,0,None,527805650,581643530,333307190,EUR,8061711810,5563985860,3132755110,3132755110,638353920,None,2497725950,1270914000,None,633366780,633366780,None,None,None,None,770506000,None,2924957610,1648249770,None,None,None,None,1276707840,None,None,None,None,None,1648249770,None,5122623970,-916408000,6291864000,381033000,1239168000,EUR,238503530,None,None,None,None,53837880,126356550,None,None,None,368975000,-11268020,None,None,None,None,499480,499480,None,None,None,None,-29291420,None,None,None,334264180,2005-10-20,0.33,0.34,-0.01,-2.9412,pre-market
2005-06-30,EUR,1311576840,2011965480,700388640,700388640,459217080,557502750,301464450,852359760,None,None,None,0,None,None,None,52163370,439394760,150319260,None,0,None,455913360,508076730,288249570,EUR,7914061260,5870710440,3444128100,3444128100,627706800,None,2043350820,1247305000,None,581454720,581454720,None,None,None,None,-825930,None,3084022620,1498237020,None,None,None,None,1585785600,None,None,None,None,None,1498237020,None,4815997830,-884364000,5022480330,315505260,1238780000,EUR,-99253350,None,None,None,None,52163370,69717470,None,None,None,None,-393201100,None,None,None,None,411332000,411332000,None,None,None,None,-76253550,None,None,None,288009610,2005-07-21,0.33,0.31,0.02,6.4516,pre-market
2005-03-31,EUR,1091573450,1728003200,636429750,636429750,374143550,450515120,266143350,717429900,None,None,None,0,None,None,None,48600090,396515020,141943120,None,0,None,360257810,408857900,253800470,EUR,8270501030,6337297450,3976721650,3976721650,560829610,None,1933203580,1305979000,None,548486730,548486730,None,None,None,None,-771430,None,3450606390,911830260,None,None,None,None,2538776130,None,None,None,None,None,911830260,None,4799066030,-849470000,6249762000,409820000,1239712000,EUR,874801620,None,None,None,None,48600090,63257260,None,None,None,None,-70971560,None,None,None,None,None,None,None,None,None,None,-85628730,None,None,None,253800470,2005-04-21,0.27,0.26,0.01,3.8462,pre-market
2004-12-31,EUR,1658922329,2396769833,737847504,737847504,832333010,543297816.16,287464884,819588735,None,None,None,10996000,None,None,None,56720198,851170045,309585850,None,0,None,836363996,893084194,540757061,EUR,7579868550,5680943759,3194180956,3194180956,11683375,None,1898924790,1352559000,None,524505233,524505233,618290000,None,None,10156378,537247917,None,2967054448,728299661,None,None,None,27764799,2238754787,None,9852000,None,None,35036111,360325698,None,4590859270,-770537000,4826587864,315770563,1243136000,EUR,487440190,None,None,None,None,56720198,42024803.2,None,None,None,None,-51833305.92,None,None,None,None,763293.52,763293.52,None,None,None,None,304487,None,None,None,540757061,2005-01-26,0.58,0.55,0.03,5.4545,pre-market
2004-09-30,EUR,1149977400,1775629440,625652040,625652040,460795140,447124080,239645640,689182260,None,None,None,0,None,None,None,52773720,464816040,172898700,None,0,None,459186780,511960500,291113160,EUR,6868501380,4850009580,2833930320,2833930320,477682920,None,2018491800,1244183000,None,541213140,541213140,None,None,None,None,593533000,None,2725366020,1205465820,None,None,None,None,1519900200,None,None,None,None,None,1205465820,None,4123030860,-707769000,4282258500,316042740,1243136000,EUR,175622400,None,None,None,None,52773720,13912380,None,None,None,None,-37218840,None,None,None,None,884280,884280,None,None,None,None,-88083960,None,None,None,291649200,2004-10-21,0.3,0.29,0.01,3.4483,pre-market
2004-06-30,EUR,1140397440,1779052800,638655360,638655360,390243840,492723840,260709120,750153600,None,None,None,0,None,None,None,51320880,390243840,141012480,None,0,None,398442240,449763120,248411520,EUR,6894034560,4786225920,2762860800,2762860800,490264320,None,2107808640,1237387000,None,537815040,537815040,None,None,None,None,819840,None,2921909760,1442918400,None,None,None,None,1478991360,None,None,None,None,None,1442918400,None,3950808960,-587028000,4631675000,384856000,1243552000,EUR,304608500,None,None,None,None,51320880,117621580,None,None,None,None,-270669900,None,None,None,None,303258000,303258000,None,None,None,None,None,None,None,None,248258760,2004-07-22,0.27,0.28,-0.01,-3.5714,pre-market
2004-03-31,EUR,972368680,1554328900,581960220,581960220,332780600,405830000,230511440,639588080,None,None,None,0,None,None,None,48699600,363623680,133112240,None,0,None,331157280,379856880,228888120,EUR,7152347920,5174332500,2918729360,2918729360,568973660,None,1978015420,1253785000,None,440731380,440731380,None,None,None,None,819840,None,3150864120,3150052460,None,None,None,None,811660,None,None,None,None,None,3150052460,None,3947914240,-549452000,4668501000,387198000,1243608000,EUR,857924620,None,None,None,None,48699600,38148020,None,None,None,None,-12174900,None,None,None,None,None,None,None,None,None,None,None,None,None,None,228888120,2004-04-22,0.23,0.23,0,0,pre-market
2003-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-01-22,0.46,0.44,0.02,4.5455,pre-market
2003-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-10-16,0.24,0.2,0.04,20,pre-market
2003-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-07-17,0.23,0.2,0.03,15,pre-market
2003-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-04-17,0.17,0.13,0.04,30.7692,pre-market
2002-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-01-30,0.41,0.31,0.1,32.2581,pre-market
2002-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-10-17,0.18,0.11,0.07,63.6364,pre-market
2002-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-07-19,0.14,0.13,0.01,7.6923,pre-market
2002-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-04-18,0.09,0.1,-0.01,-10,pre-market
2001-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-01-23,0.27,0.24,0.03,12.5,pre-market
2001-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-10-18,0.06,0.13,-0.07,-53.8462,pre-market
2001-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-07-20,0.16,0.13,0.03,23.0769,pre-market
2001-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-04-19,0.09,0.08,0.01,12.5,pre-market
2000-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-01-23,0.34,0.22,0.12,54.5455,pre-market
2000-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-10-19,0.06,0.11,-0.05,-45.4545,pre-market
2000-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-07-25,0.11,0.12,-0.01,-8.3333,pre-market
2000-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-04-19,0.03,0.09,-0.06,-66.6667,pre-market
1999-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-01-25,0.15,0.15,0,0,pre-market
1999-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-10-21,0.03,0.09,-0.06,-66.6667,pre-market
1999-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-21,0.12,0.13,-0.01,-7.6923,pre-market
1999-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-04-22,0.09,0.06,0.03,50,pre-market
1998-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-01-26,0.19,0.2,-0.01,-5,pre-market
1998-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-10-22,0.1,0.09,0.01,11.1111,pre-market
1998-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-05-26,0.08,0.07,0.01,14.2857,pre-market
1997-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-02-18,0.21,0.3,-0.09,-30,pre-market
1997-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-11-15,0.07,0.08,-0.01,-12.5,pre-market
1997-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-08-15,0.12,0.1,0.02,20,pre-market
