reportedEPS,Action,Current Ratio,Quick Ratio,Debt to Equity,Debt to Asset,Gross Margin,Profit Margin,Operating Margin,Interest Coverage,Inventory Ratio,Return On StockHolder,Free Cash Flow Conversion
5.33,1,2.6709949937421777,,0.49915778752742085,0.33295880639134584,0.805706350208307,0.4243656104027269,0.4136851407650549,121.05,,0.09151389324140813,0.6876977152899825
4.39,1,2.5671612459467426,,0.5137499737529134,0.33938892331024534,0.8174012761327883,0.41224381781293185,0.4042459348995854,103.33576642335767,,0.08107200100788813,0.9712663816665499
2.98,1,2.32478861000635,,0.5420679981795528,0.35152016566031896,0.8135428428051688,0.2914628026596412,0.294567808305106,81.80869565217391,,0.058105093521744644,1.163642085387601
2.2,1,2.067806627004452,,0.4783524980968789,0.32357133952333716,0.7863663390577454,0.25556993459480254,0.2527718512818719,136.3148148148148,,0.04574702512119876,0.9526091586794462
1.76,1,2.203396729075705,,0.4773889732963178,0.3231301857026711,0.7388471177944862,0.19263784461152883,0.20046992481203008,38.49390243902439,,0.037012878540803255,0.8470952749806352
1.64,0,2.5704147749812667,,0.44160072203329737,0.30632665153666416,0.7937206784554313,0.20122699386503068,0.2044027426921689,1395.0,,0.0354167002433639,0.055448661885604336
2.46,0,2.5200072016923976,,0.34994871468668254,0.2592311181005896,0.819834825456312,0.28405857450204736,0.2900270664168228,2047.5,,0.05316975041147519,0.5545694411129767
2.72,0,2.8106326472541023,,0.3326354399974032,0.2496072294145587,0.784797878440367,0.3192373853211009,0.3054759174311927,2228.0,,0.06057876456649463,0.9541436464088398
3.67,0,3.154293825408091,,0.3291826488040423,0.24765794911649708,0.8106600650222209,0.3788886569033913,0.3753691054970621,3176.75,,0.08235972421303822,0.9916679644915122
3.22,0,4.23428026049854,,0.27163317336532694,0.21360969425361914,0.8010411638971248,0.3642349858649935,0.35933944701096326,2642.25,,0.06894121175764847,0.9067804470828309
3.61,0,5.425373134328358,,0.23426682196676482,0.1898024137061937,0.8142950503903966,0.43039933959343724,0.4253774980222199,3129.25,,0.07519515000687275,0.6787454802703977
3.3,1,6.080207596131163,,0.2234525688890219,0.18264097405257976,0.8039133259448924,0.4395994955478274,0.43482248633775367,2876.75,,0.07105501395362757,0.6808474286690586
3.88,1,5.051064681930446,,0.24184270013251227,0.19474503502473073,0.813528990694345,0.46725125268432355,0.4572297780959198,4352.666666666667,,0.08745030789617274,0.7113106466460424
2.4,1,5.50895847287341,,0.24382702941451276,0.196029691949439,0.8046212615298611,0.37887822603186433,0.3745457933476195,2034.25,,0.06664344989849742,0.7375375375375376
1.8,1,6.024938096922533,,0.2647785815821163,0.2093477747313714,0.7950543274634695,0.3281592891933844,0.31916715730878337,1533.75,,0.04688221499904932,0.09852684935846666
1.71,1,4.602097020372951,,0.3140146623110233,0.2389734843283636,0.8049509416939212,0.3304950941693921,0.332299537611368,1954.6666666666667,,0.04655093823596444,1.2333057166528583
2.56,0,4.399455258088088,,0.3198487937142518,0.2423374520153551,0.8334923209005056,0.43732710102070016,0.4224935610035295,834.5454545454545,,0.07272349436934708,0.5335117773019272
2.12,1,4.657788115246098,,0.3236098256364429,0.24449034705589223,0.8212262012692656,0.41528785131459656,0.4071282864913871,1833.25,,0.06479856168682646,0.7670341346792403
1.99,0,4.4657523692118035,,0.3181992293999685,0.24138933046168573,0.8041224900787775,0.2862050583427116,0.274003435408399,1611.6666666666667,,0.02947207138189766,0.9890829694323144
1.89,1,5.379491320145337,,0.2653959961163253,0.20973355133955077,0.813225442727333,0.23094780128672812,0.2200039795715328,1742.0,,0.028075731656572196,1.503021978021978
2.38,1,7.193957531708707,,0.15698883830399277,0.1356874267984466,0.8324946081955428,0.47753414809489575,0.46848789839444044,43.62566844919786,,0.08180489022549241,0.41582048389118714
1.76,0,8.9979860856829,,0.15073062657140723,0.1309868904945269,0.8238508049828804,0.43068405332556275,0.42114081736723247,34.59090909090909,,0.06393916009061264,0.7000168435236651
1.74,0,10.670877944325483,,0.13742410118162807,0.1208204582959542,0.8326657093190235,0.4435038923739702,0.4431259919885118,42.03496503496503,,0.06432188657378247,0.471350274040857
1.69,1,9.911915060951632,,0.1459031177531564,0.1273258755410647,0.8389603877653351,0.4688283469831188,0.45537355841551064,39.689655172413794,,0.0642617881989178,0.8985404058383767
2.21,0,12.915691489361702,,0.13688514667706833,0.12040367232975249,0.8758094357076781,0.5752389762565526,0.566759173604687,60.22222222222222,,0.05741993624490564,0.7189577240095719
1.59,1,13.374583963691377,,0.10939782046961016,0.09861009139471885,0.8597986057319907,0.5069713400464756,0.49593338497288925,49.48148148148148,,0.06610212335692618,0.8256846081208687
1.32,1,12.308898944193063,,0.11073840646199666,0.09969800793575559,0.8672889174981225,0.48149340199549406,0.47215963952365625,50.31868131868132,,0.05857312615634542,0.8559562841530055
1.3,1,12.612704918032787,,0.10493985978002186,0.09497336787263148,0.8557021912350598,0.4243027888446215,0.41421812749003983,51.865671641791046,,0.04926995561844729,1.081382067390063
1.41,1,11.965565217391305,,0.0974254147379802,0.08877634272871415,0.8811442842547395,0.514587353842661,0.5184470427971393,81.94642857142857,,0.06029327296685475,0.7707368421052632
1.09,0,11.68709055876686,,0.09028919892820844,0.08142383388604663,0.8592212237911853,0.45129082869776066,0.44458707744972187,64.28,,0.048544765776586896,0.8879830917874396
0.97,1,12.216191768430575,,0.0867951491574539,0.0781339336763865,0.8575201988812927,0.427905531385954,0.4247980111870727,87.0625,,0.04531290316178076,0.9121967885206697
