1. open,2. high,3. low,4. close,5. volume
430.8710,431.0350,429.5610,429.5740,853277
434.0780,434.0820,430.8700,430.8830,326469
433.4990,434.2520,433.4370,434.1840,247980
433.3930,433.6820,433.0880,433.4900,162416
433.1590,433.7620,432.6780,433.3500,198459
433.0290,433.2730,432.5280,433.1400,137393
431.8750,433.1330,431.8480,432.9010,113983
432.3600,432.4740,431.4670,431.9520,116902
432.6700,432.9830,431.9290,432.3210,180867
432.2600,432.8830,432.1190,432.6210,166642
431.2710,432.3140,431.2090,432.2010,130409
430.2670,431.3550,430.1010,431.2720,110898
430.2320,430.4960,430.1010,430.3430,100818
430.8610,430.9250,429.8610,430.2680,154185
431.3390,431.4350,430.7500,430.8930,61371
431.4440,431.7810,430.8700,431.3270,123080
431.1360,431.4650,430.8500,431.4320,106107
430.9510,431.2150,430.6900,431.0920,87496
431.5810,431.8940,430.5900,430.8630,112885
431.4210,432.1140,431.2990,431.6920,64730
431.8300,432.2440,431.2390,431.4570,76656
432.2900,432.6130,431.7300,431.8320,114587
432.5200,432.5240,431.8580,432.4210,79675
431.9400,432.8680,431.8490,432.5420,101765
432.5200,432.7430,431.7590,431.8920,76299
431.8200,432.6730,431.6190,432.4510,89575
432.2600,432.5330,431.5790,431.9700,94937
432.3350,432.8230,432.0190,432.2510,95831
431.3610,432.4840,431.3390,432.3360,110909
430.9710,431.5650,430.7200,431.2920,76574
431.3210,431.8640,431.0000,431.0030,82620
430.5460,431.5450,430.2900,431.3720,102744
429.8620,430.6450,429.3210,430.5070,99699
430.7020,430.7050,429.3710,429.8710,101001
430.7960,431.5450,430.4250,430.6080,130727
430.2420,431.4250,429.7860,430.8060,145788
430.2020,430.9250,429.2910,430.3230,234184
430.2920,430.7550,430.0710,430.2930,120990
430.8720,431.0750,429.9810,430.2130,268992
432.3000,432.4480,430.9200,430.9230,174121
432.1450,433.0230,432.1440,432.3810,114980
434.2080,434.2120,431.9790,432.1210,138868
434.1680,434.7510,433.6970,434.2690,88177
434.4900,434.6310,433.9770,434.1690,78254
434.3080,434.5720,433.4970,434.4890,107391
433.5890,434.5020,433.4470,434.2590,111402
433.2690,433.9070,432.6880,433.4700,182964
435.1570,435.2510,433.1870,433.2000,290259
435.3970,436.1800,434.9360,435.1180,165794
435.2370,435.8900,434.9260,435.5180,126401
435.5970,436.3100,434.6760,435.2680,173276
436.7110,436.8490,435.3950,435.5680,210623
436.5780,437.3690,436.3640,436.8270,225532
435.5170,436.6690,434.9060,436.5370,169490
435.5420,435.8900,435.2250,435.5880,117324
436.3360,436.5220,435.2740,435.5730,117762
434.5380,436.5590,434.4560,436.4970,216877
435.0070,435.8100,434.0220,434.7040,184771
435.5400,436.0600,434.5760,435.1180,256453
435.9430,436.5900,435.3400,435.5280,251896
437.1000,437.8180,435.6560,436.0700,248719
438.8830,439.1870,436.5940,437.2160,389831
437.4650,439.0870,437.4030,439.0450,476912
435.9160,437.6190,435.5550,437.4660,472553
434.3400,435.9900,434.0970,435.9180,302091
433.2990,434.3920,433.0680,434.3410,169375
435.1420,435.3740,433.2170,433.3100,183430
435.3870,435.5610,434.0670,435.2380,567812
434.6310,435.7280,434.2760,435.2980,301812
433.3590,434.5720,432.4280,434.5690,255967
432.2800,433.7720,431.8360,433.3400,208383
433.3440,433.9620,432.0690,432.2810,259794
433.2490,433.8520,432.4780,433.3550,230070
432.2400,433.4330,431.4990,433.2400,182963
435.0470,435.0710,431.1890,432.1710,305040
432.1200,435.4390,431.6690,434.9990,430216
432.8040,432.9830,430.1310,431.9270,318104
430.6220,433.5730,429.5310,433.0610,574039
432.0200,432.3640,431.5990,432.1810,688870
430.5220,432.2040,430.1700,432.0220,515604
429.0730,430.5260,429.0720,430.5130,311875
428.6640,429.1170,428.1330,429.1040,365920
429.2180,429.5270,428.5320,428.6350,266025
429.7130,430.1760,429.0020,429.1940,225128
430.0820,430.6250,429.3610,429.6640,187696
428.8830,430.2060,428.7920,430.0830,234150
428.5690,429.1570,428.3820,428.8300,185509
428.5840,428.9070,428.3220,428.5350,227714
429.1730,429.2070,428.1720,428.5900,291002
430.0620,430.6350,428.7720,429.0440,401613
430.3770,430.5460,429.9410,430.0630,115471
430.6820,431.0350,430.1310,430.3880,99610
430.6220,430.9030,430.3400,430.6930,124398
429.8170,430.8240,429.7010,430.6630,123693
429.8720,430.4860,429.5810,429.8190,161905
430.3720,431.2150,429.6110,429.8590,227722
430.9910,431.0490,430.2800,430.3330,172264
430.8690,431.6440,430.7700,431.1110,138505
431.3460,431.5750,430.6500,430.8730,138010
431.5010,431.7240,431.1200,431.3380,131231
432.1300,432.1940,431.2690,431.5720,123627
433.1090,433.1740,431.8590,432.1710,158450
432.4200,433.6220,432.2680,433.1100,137261
433.1990,433.3230,432.2080,432.4110,140919
433.1490,433.5730,432.6890,433.2000,127569
433.4400,433.5230,432.7880,433.0900,119922
433.3390,433.8820,433.1180,433.2800,125130
433.3390,433.4230,432.6380,433.3300,103846
432.8640,433.6710,432.7180,433.3400,147152
433.1990,433.4210,432.7080,432.9110,175883
431.7950,433.2730,431.6310,433.2700,192841
431.4410,432.0740,431.2790,431.8520,246498
430.5400,431.5550,430.1500,431.4720,185981
431.4310,431.6140,430.2610,430.5530,215644
432.5100,432.6930,430.9500,431.3620,195350
432.2700,432.7030,431.6790,432.5610,168876
432.1950,432.6870,431.8690,432.2710,154557
431.3410,432.3540,430.9100,432.2110,197703
430.6870,431.3850,430.5200,431.2820,148342
430.8710,431.1750,430.3000,430.6830,119766
430.3650,430.8850,430.0710,430.7910,121014
430.4220,431.0640,430.0710,430.3880,170117
429.8020,430.5640,429.1710,430.4660,261082
429.6750,430.4760,429.4710,429.8090,267539
430.3520,430.6950,429.6610,429.6840,289666
431.1710,431.2750,430.2100,430.2730,155026
430.8210,431.3050,430.2700,431.2210,175240
430.7120,430.9120,430.1360,430.7730,169205
431.3210,431.3250,429.8710,430.7330,241290
430.0620,431.5050,429.9010,431.2520,319431
430.6220,430.8950,428.7120,429.9540,580688
432.4300,432.4340,429.9510,430.8000,472145
432.1450,432.7810,432.0690,432.2110,211689
433.6890,433.8070,431.8690,432.1110,444494
433.3740,433.8420,432.9580,433.6800,238267
433.4890,433.8310,433.0680,433.3450,213422
434.8970,434.9010,433.4470,433.5250,216863
435.6570,435.8940,434.6160,434.8990,192774
436.2510,436.4700,435.6450,435.7480,166580
435.9060,436.5300,435.7150,436.3470,118575
435.9860,436.5700,435.5650,435.8580,171449
435.6170,436.4930,435.5250,435.9280,138094
435.9360,436.6590,435.1360,435.5380,251855
435.6220,436.3100,434.9360,436.0830,206537
434.0980,436.0600,433.8770,435.6230,223068
434.4480,435.0610,433.4670,434.1090,286360
434.9070,435.0410,433.8870,434.3790,322606
435.2170,436.0200,434.5760,434.9090,280289
434.9020,436.3300,433.9870,435.2980,338502
434.4230,435.1710,433.6270,434.7990,263376
433.3640,435.2110,432.7380,434.4690,366377
434.9570,435.2710,432.9080,433.2350,371510
432.5300,434.8710,432.3480,434.8690,613105
435.0620,435.1270,432.0790,432.6660,492894
436.8950,437.9980,433.7870,435.2080,480643
439.1230,439.3270,434.1860,436.9170,1006484
442.8590,443.3030,441.8190,442.8310,680532
442.8490,443.2630,442.6180,442.8210,336903
443.2720,443.5930,442.7280,442.7310,276405
443.3390,443.8620,442.7780,443.3790,328247
442.4000,443.4330,441.7490,443.3200,269875
441.8540,442.8130,441.8530,442.3910,272495
442.9590,443.0320,441.6090,441.8670,259865
441.4110,443.1630,441.2990,442.9610,358162
441.7310,442.0140,440.7500,441.4620,256323
441.7120,442.1140,441.5590,441.7220,337955
440.8560,441.9140,440.8100,441.7420,319408
440.4870,440.9150,440.0610,440.8630,185343
439.6630,440.5460,439.5210,440.5330,165355
440.0420,440.2160,439.5710,439.6500,126573
439.9660,440.3250,439.5610,439.9140,130249
440.1510,440.4660,439.6610,439.9240,170647
439.3530,440.4180,439.2910,440.1730,184240
439.2730,439.6770,439.0120,439.4590,150673
440.8710,440.9850,438.8720,439.2140,190707
440.0870,441.3160,439.9620,440.8730,199316
439.3530,440.3060,439.2710,440.0830,179071
439.9820,440.4960,439.3710,439.4740,391306
440.3520,440.7650,439.9910,440.1140,151874
441.3710,441.4200,440.2400,440.2630,254945
442.4630,442.4670,440.8300,441.3790,226906
443.0040,443.5630,442.1890,442.4760,269974
442.6850,443.7270,442.6830,443.0310,396677
440.3820,442.8860,440.0810,442.6860,479875
440.1620,440.4360,439.6010,440.3180,154585
439.7580,440.5560,439.4810,440.1830,175468
439.2230,440.2960,438.7220,439.6940,232024
438.3240,439.5470,438.2570,439.1790,138089
438.7240,439.0670,438.0230,438.2600,158650
438.6640,439.2170,438.0630,438.7450,170709
438.8830,439.5170,438.5720,438.7250,153394
439.7430,440.1160,438.4820,438.7900,183399
439.7430,440.0760,438.9420,439.8140,162426
438.7630,440.2160,438.3620,439.7370,245598
439.0030,439.3900,438.5520,438.6850,133628
438.8330,439.2070,437.9780,439.2040,211062
438.2490,439.3170,437.8130,438.8700,195534
438.2840,438.3730,437.4430,438.3250,146486
437.0850,438.4630,437.0340,438.1980,221698
437.6750,438.0280,436.9040,437.0650,253149
438.7940,438.9270,437.1240,437.7760,240701
439.7130,440.2170,438.5620,438.8050,273377
439.2630,439.8060,438.9520,439.7880,302490
438.8880,439.3770,438.0630,439.2240,206825
437.9340,439.0820,437.5630,438.9450,201458
439.0380,439.2470,437.7730,437.8960,218444
439.7850,440.3960,438.7720,439.0050,263829
437.4400,439.9160,437.4380,439.9010,289240
436.9050,438.0580,436.5440,437.4510,351705
438.6140,438.8770,436.8940,436.9090,365249
438.5040,439.5670,438.4420,438.7250,222436
440.6070,440.7650,438.0680,438.5120,322691
438.8190,440.8150,438.2620,440.6530,398130
439.6830,439.9260,437.5330,438.8160,597615
441.0710,441.4150,439.5710,439.8040,467776
439.8120,441.7240,439.6910,440.9780,536854
439.2980,439.8540,438.3130,439.6640,445310
438.3990,439.5070,437.0940,439.3290,482506
436.6160,438.7070,436.5240,438.3900,584090
435.8460,436.7790,435.0660,436.5320,555906
433.8080,436.0100,433.5670,435.7480,592616
432.4900,434.0620,431.5290,433.7450,821672
434.7880,435.4510,432.2580,432.3760,648092
437.4250,437.4290,433.5670,434.7990,945543
438.3590,439.0570,436.8350,437.3480,605263
439.5160,440.1600,437.8930,438.3500,641606
441.6440,441.9560,439.1610,439.5440,617073
445.0270,445.5410,440.6000,441.6620,637650
441.9000,446.0000,441.7590,445.0240,742354
442.2000,444.4520,441.3890,441.8320,723828
438.0740,442.1740,437.9230,442.0820,1396120
442.3050,443.4430,437.1630,438.0760,860644
441.7010,444.0020,441.0600,442.3040,1017158
441.0210,442.2440,436.5640,441.7020,1722507
440.3620,442.4540,440.3300,440.9430,1308731
440.6420,441.5550,440.3300,440.4410,757389
439.1630,441.3350,439.0620,440.5230,705852
440.5620,440.6160,437.9330,439.0870,690500
442.4920,442.4960,440.5510,440.5540,453412
442.4800,442.8230,440.5710,442.4320,578233
443.1690,443.6530,439.9310,442.6510,707833
442.5600,443.3130,441.3790,443.2400,560320
440.7020,442.7240,439.9410,442.5610,557850
440.9010,441.6550,440.1510,440.5840,446666
439.4280,441.3150,439.3410,440.8820,559012
437.5950,439.5670,436.6440,439.4290,630978
435.7370,437.8080,434.9170,437.5910,472497
437.1950,437.5090,435.3850,435.6080,509330
435.5370,437.1790,434.5660,437.1100,534361
437.8540,439.0670,435.5650,435.5680,480957
438.2340,438.9470,436.6940,437.9560,397769
436.9950,439.4170,436.6840,438.3080,595904
441.5610,441.6350,436.6640,437.0160,690891
444.0030,444.2420,441.4390,441.6520,567706
442.9660,444.5620,442.8580,443.9460,511381
443.5490,444.2820,442.5880,442.9710,721275
440.9810,443.5630,440.8000,443.5000,734829
440.2220,441.2450,438.5620,441.0430,540307
439.0530,440.3760,438.2620,440.1530,476060
438.4390,439.9660,437.9830,438.9700,464705
436.6960,439.2470,436.3440,438.3550,453284
439.5030,439.5170,436.3140,436.6970,501906
437.8740,439.7560,437.8680,439.4040,543186
436.9750,438.0080,436.7640,437.8460,387458
435.4570,437.0690,434.5760,437.0220,408453
436.6660,437.2990,434.6760,435.4980,462110
438.8840,439.5170,436.7000,436.7550,366271
437.9090,439.6570,436.9140,438.8850,492113
439.6730,440.1460,437.6330,437.8260,605400
438.4540,440.4760,437.5630,439.6640,659878
436.6610,439.5670,436.6590,438.5050,831524
434.9250,436.7690,434.9060,436.6620,451964
435.4070,436.1600,434.8160,434.9690,433671
433.9680,435.5510,429.8110,435.3410,545124
434.4680,435.0210,433.2270,433.9700,443797
435.1670,435.8000,433.3480,434.5010,575795
435.8640,438.1880,434.8660,435.2030,693542
434.2730,437.0690,433.4670,435.9780,653588
434.1380,435.6900,433.9770,434.2810,655521
433.2090,434.0720,431.0900,434.0700,493917
432.5220,434.5820,431.5700,433.1430,578046
430.2120,433.0030,429.4910,432.4680,535580
431.1010,431.8440,428.5920,430.2380,609337
429.3030,431.2550,428.6920,431.0820,484043
430.8910,431.9040,427.5730,429.3390,591732
431.1680,431.7740,430.0710,430.7530,465385
429.6130,432.0740,429.6110,431.0720,659004
429.4030,430.5750,428.3520,429.9870,694878
427.5750,438.0280,425.7350,429.3460,841658
426.4860,429.4170,425.7150,427.6210,1918770
430.0720,430.2560,425.4850,426.4070,2304973
432.4000,434.3820,429.6520,430.1530,820114
434.9090,435.4510,431.3690,432.4660,714581
429.2330,435.3310,429.0930,434.9840,1053106
428.5830,430.5750,427.4330,429.3540,1445620
430.3370,432.7830,428.5720,428.5750,1102237
432.8690,434.5220,430.0210,430.4810,1111530
435.6820,435.8100,430.5700,432.9560,1460452
433.5830,436.6690,431.4390,435.6880,1863945
440.4920,442.5640,433.5570,433.6800,2175860
441.2660,445.3310,440.4800,440.4830,2198758
437.9920,442.5640,436.9750,441.3220,1827311
437.0350,439.5670,436.6440,437.9160,1814093
434.6730,438.1680,433.2570,437.0370,2073251
427.3680,435.5010,427.3130,434.7990,2348836
426.7460,428.4280,423.5870,427.4810,1222646
425.2020,426.7090,420.1910,426.5520,1567157
427.2750,427.9180,419.5810,425.2280,1985758
424.7870,429.5760,423.6370,427.1810,2619871
419.4180,425.9250,418.4820,425.0680,2857632
416.7750,420.0860,414.0870,419.4740,2816940
420.9810,423.1930,416.2040,416.5970,5347608
493.5290,494.6820,492.8780,493.2110,1115490
495.1760,495.3710,492.9380,493.4360,645714
493.8140,495.6410,493.6570,495.0940,585385
493.6190,493.9530,493.2180,493.8150,436043
493.6190,493.8530,492.6280,493.6300,338760
493.9790,494.2830,492.6280,493.6900,384800
493.3140,494.1830,492.9080,493.8310,359541
492.3320,493.6830,492.0390,493.1910,278221
492.5100,492.7840,491.7390,492.4320,279991
491.5110,492.8640,491.3090,492.5120,317732
