fiscalDateEnding,reportedCurrency_x,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome_x,reportedCurrency_y,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome_y,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
2014-12-31,USD,3199000000,3851000000,652000000,653000000,1133000000,955000000,1111000000,2263000000,None,None,None,23000000,None,-19000000,None,178000000,1114000000,413000000,None,701000000,582000000,1133000000,1311000000,701000000,USD,39966000000,13390000000,4315000000,11199000000,None,1678000000,26514000000,3967000000,1817000000,21910000000,3929000000,17981000000,3422000000,None,6884000000,793000000,699000000,3870000000,1424000000,176000000,None,114000000,114000000,4841000000,119000000,119000000,114000000,None,233000000,1068000000,2327000000,36096000000,None,6099000000,0,2761000000,USD,3452000000,584000000,0,275000000,482000000,433000000,517000000,346000000,107000000,701000000,-6616000000,-1468000000,None,None,None,None,None,None,None,0,None,None,11000000,None,-4684000000,-52000000,701000000,2015-01-28,0.54,0.49,0.05,10.2041,post-market
2014-09-30,USD,2638000000,3203000000,565000000,565000000,1397000000,633000000,608000000,1300000000,None,None,None,4000000,None,-61000000,None,59000000,1336000000,530000000,None,806000000,702000000,1397000000,1456000000,806000000,USD,24188000000,16115000000,8999000000,14250000000,None,1363000000,8073000000,3703000000,1616000000,3929000000,1317000000,2612000000,2747000000,None,5251000000,502000000,441000000,2950000000,1234000000,120000000,None,149000000,149000000,1716000000,129000000,129000000,149000000,None,278000000,917000000,1587000000,21238000000,None,5398000000,0,2587000000,USD,1248000000,531000000,4000000,232000000,413000000,289000000,482000000,182000000,53000000,806000000,2997000000,438000000,None,None,None,None,None,None,None,0,None,None,5000000,None,4615000000,-68000000,806000000,2014-10-28,0.43,0.4,0.03,7.5,post-market
2014-06-30,USD,2437000000,2910000000,473000000,473000000,1390000000,555000000,492000000,1088000000,None,None,None,4000000,None,-4000000,None,41000000,1386000000,595000000,None,791000000,771000000,1390000000,1431000000,791000000,USD,20769000000,15557000000,4384000000,13956000000,None,1190000000,5212000000,3334000000,1460000000,1672000000,815000000,857000000,None,None,9572000000,411000000,206000000,2423000000,1214000000,146000000,None,173000000,173000000,1209000000,153000000,153000000,173000000,None,326000000,842000000,1056000000,18346000000,None,4592000000,0,2560000000,USD,1341000000,563000000,None,219000000,171000000,257000000,469000000,187000000,129000000,791000000,-422000000,470000000,None,None,None,None,None,None,None,0,None,None,1000000,None,1386000000,-3000000,791000000,2014-07-23,0.42,0.32,0.1,31.25,pre-market
2014-03-31,USD,2040000000,2502000000,462000000,462000000,1075000000,510000000,455000000,1006000000,None,None,None,None,None,None,None,41000000,1075000000,433000000,None,642000000,643000000,1075000000,1116000000,642000000,USD,19028000000,14060000000,2998000000,12629000000,None,1006000000,4968000000,3074000000,1296000000,1682000000,842000000,840000000,None,None,9631000000,425000000,212000000,2291000000,1037000000,85000000,None,201000000,201000000,1254000000,191000000,191000000,201000000,None,392000000,713000000,1063000000,16737000000,None,3801000000,0,2545000000,USD,1285000000,389000000,None,-11000000,-117000000,264000000,363000000,-105000000,-24000000,642000000,-1872000000,262000000,None,None,None,None,None,None,None,0,None,None,1000000,None,-325000000,0,642000000,2014-04-23,0.34,0.24,0.1,41.6667,pre-market
2013-12-31,USD,2095000000,2586000000,491000000,491000000,1132000000,554000000,409000000,1025000000,None,-6000000,None,6000000,-31000000,3000000,None,39000000,1130000000,607000000,6000000,523000000,524000000,1136000000,1175000000,523000000,USD,17895000000,13070000000,3323000000,11449000000,None,1109000000,4825000000,2882000000,1260000000,1722000000,883000000,839000000,4704000000,None,8126000000,461000000,221000000,2425000000,1100000000,87000000,None,239000000,239000000,2211000000,237000000,237000000,239000000,0,476000000,736000000,1088000000,15470000000,None,3159000000,0,2456000000,USD,1231000000,350000000,2000000,600000000,418000000,274000000,483000000,277000000,380000000,523000000,-2534000000,1525000000,None,None,None,None,None,None,None,1478000000,None,None,1484000000,None,223000000,1000000,523000000,2014-01-29,0.31,0.27,0.04,14.8148,pre-market
2013-09-30,USD,1509000000,2016000000,507000000,507000000,736000000,404000000,369000000,831000000,None,-21000000,None,21000000,-59000000,11000000,None,37000000,726000000,301000000,21000000,425000000,466000000,747000000,784000000,425000000,USD,14933000000,10549000000,3100000000,9328000000,None,872000000,4384000000,2685000000,1136000000,1609000000,847000000,762000000,None,None,6228000000,342000000,90000000,1885000000,984000000,36000000,None,288000000,288000000,901000000,287000000,287000000,288000000,0,575000000,624000000,614000000,13048000000,None,2636000000,0,2430000000,USD,950000000,180000000,0,19000000,-819000000,274000000,284000000,-805000000,47000000,425000000,734000000,-1599000000,None,None,None,None,None,None,None,0,None,None,10000000,None,99000000,14000000,425000000,2013-10-30,0.25,0.19,0.06,31.5789,pre-market
2013-06-30,USD,1348000000,1813000000,465000000,465000000,562000000,442000000,344000000,893000000,None,-14000000,None,14000000,11000000,-3000000,None,36000000,545000000,212000000,14000000,333000000,319000000,559000000,595000000,333000000,USD,15724000000,11421000000,3001000000,10252000000,None,775000000,4303000000,2577000000,1014000000,1631000000,869000000,762000000,7251000000,None,7251000000,387000000,95000000,3375000000,1080000000,55000000,None,316000000,316000000,2295000000,351000000,1500000000,316000000,1500000000,1500000000,677000000,444000000,12349000000,None,2211000000,0,2407000000,USD,1322000000,125000000,None,158000000,583000000,230000000,268000000,560000000,558000000,333000000,-498000000,-149000000,None,None,None,None,None,None,None,0,None,None,2000000,None,676000000,1000000,333000000,2013-07-24,0.19,0.14,0.05,35.7143,pre-market
2013-03-31,USD,1045000000,1458000000,413000000,413000000,373000000,379000000,293000000,711000000,None,-15000000,None,15000000,9000000,-5000000,None,33000000,353000000,134000000,15000000,219000000,202000000,368000000,401000000,219000000,USD,15163000000,11042000000,2325000000,9472000000,None,659000000,4121000000,2533000000,1002000000,1501000000,847000000,654000000,7147000000,None,7147000000,485000000,87000000,3339000000,1063000000,75000000,None,338000000,338000000,2276000000,420000000,1500000000,338000000,1500000000,1500000000,620000000,356000000,11824000000,None,1878000000,0,2386000000,USD,719000000,74000000,None,52000000,-17000000,233000000,327000000,-54000000,-13000000,219000000,-326000000,-444000000,None,None,None,None,None,None,None,0,None,None,8000000,None,-59000000,-8000000,219000000,2013-05-01,0.12,0.13,-0.01,-7.6923,pre-market
2012-12-31,USD,1188000000,1585000000,397000000,398000000,523000000,368000000,297000000,707000000,None,-16000000,None,16000000,-1000000,-7000000,None,34000000,505000000,441000000,16000000,64000000,72000000,521000000,555000000,64000000,USD,15103000000,11267000000,2384000000,9626000000,None,719000000,3836000000,2391000000,882000000,1388000000,801000000,587000000,7242000000,None,7242000000,471000000,57000000,3348000000,1052000000,65000000,None,365000000,365000000,2296000000,491000000,1500000000,365000000,1500000000,1500000000,592000000,305000000,11755000000,None,1659000000,0,2372000000,USD,681000000,3000000,131000000,-60000000,0,224000000,198000000,-36000000,108000000,64000000,535000000,-1314000000,None,None,None,None,None,None,None,0,None,None,8000000,None,-94000000,4000000,64000000,2013-01-30,0.17,0.15,0.02,13.3333,pre-market
2012-09-30,USD,940000000,1262000000,322000000,322000000,377000000,319000000,244000000,605000000,None,-11000000,None,11000000,-12000000,6000000,None,31000000,372000000,431000000,11000000,-59000000,-36000000,383000000,414000000,-59000000,USD,16038000000,12285000000,2478000000,10452000000,None,635000000,3753000000,2289000000,734000000,1423000000,833000000,590000000,7974000000,None,7974000000,631000000,41000000,1864000000,1080000000,59000000,None,372000000,372000000,784000000,530000000,530000000,372000000,None,902000000,564000000,254000000,14174000000,None,1595000000,0,2420000000,USD,250000000,486000000,None,-16000000,-25000000,176000000,171000000,49000000,3000000,-59000000,-389000000,507000000,None,None,None,None,None,None,None,-1000000,None,None,-1000000,None,380000000,12000000,-59000000,2012-10-23,0.12,0.11,0.01,9.0909,pre-market
2012-06-30,USD,817000000,1184000000,367000000,367000000,-743000000,855000000,705000000,1578000000,None,-10000000,None,10000000,None,-12000000,None,8000000,-765000000,-608000000,10000000,-157000000,-179000000,-755000000,-747000000,-157000000,USD,14928000000,11967000000,2098000000,10188000000,None,578000000,2961000000,2105000000,629000000,809000000,709000000,100000000,8090000000,None,8090000000,634000000,47000000,1619000000,1034000000,43000000,None,312000000,312000000,585000000,394000000,394000000,312000000,None,706000000,594000000,191000000,13309000000,None,1654000000,0,1879000000,USD,240000000,None,None,None,None,139000000,413000000,None,-339000000,-157000000,-6450000000,7040000000,None,None,None,None,None,None,None,None,None,None,6761000000,None,816000000,-14000000,-157000000,2012-07-26,0.12,0.12,0,0,pre-market
2012-03-31,USD,781000000,1058000000,277000000,277000000,381000000,88000000,153000000,400000000,None,None,None,13000000,None,None,None,110000000,382000000,177000000,None,None,204000000,381000000,491000000,205000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-05-30,0.0645,None,None,None,pre-market
2011-12-31,USD,884000000,1131000000,247000000,247000000,547000000,58000000,124000000,337000000,None,None,None,16000000,None,None,None,103000000,519000000,217000000,None,None,303000000,547000000,650000000,302000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,USD,718000000,954000000,236000000,236000000,414000000,82000000,108000000,304000000,None,None,None,10000000,None,-25000000,None,97000000,379000000,152000000,None,None,225000000,414000000,511000000,227000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,USD,685000000,895000000,210000000,210000000,407000000,83000000,99000000,278000000,None,None,None,9000000,None,1000000,None,72000000,399000000,159000000,None,None,240000000,407000000,479000000,240000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
