1. open,2. high,3. low,4. close,5. volume
663.8800,664.5950,662.0500,662.4100,215717
664.6000,664.8600,663.3800,664.1300,59115
664.3850,665.2430,664.3300,664.7450,16782
664.8000,665.3100,664.3800,664.3800,15969
664.8050,665.1500,664.4700,664.6000,13319
665.1500,665.2100,664.5200,665.0000,11666
664.9200,665.0500,664.3600,665.0250,9179
663.9160,664.7100,663.9160,664.7100,8435
663.2050,663.8400,663.2000,663.8400,9897
663.7600,663.7600,663.0980,663.2000,8061
663.6450,663.6900,663.3500,663.5050,3695
663.4950,663.8600,663.2500,663.6350,6403
662.8500,663.5500,662.8500,663.5500,8992
662.9800,663.4500,662.6600,662.8400,4266
663.3400,663.4900,662.7200,663.2000,5658
663.7400,663.7600,663.2750,663.3450,5889
664.0350,664.5400,664.0350,664.1300,3019
664.0450,664.4100,663.8200,664.0900,5999
664.7300,665.1000,663.8400,664.0500,6507
665.0000,665.2900,665.0000,665.0150,5126
664.9500,665.5850,664.9200,665.2050,8172
664.3400,665.3550,664.3400,664.8400,9506
664.5450,664.5450,664.2750,664.3350,4898
664.6900,664.8500,664.3100,664.5700,8519
664.5900,664.7100,664.5200,664.6750,2972
665.0500,665.5400,664.6100,664.6100,6914
664.8600,665.0600,664.6240,664.8150,6683
664.7800,664.8100,664.5100,664.7050,5300
664.8150,664.9700,664.6200,664.8170,2955
664.5700,664.9600,664.3500,664.7940,4681
664.1600,664.6600,664.1600,664.5450,6781
663.8000,664.1400,663.6300,663.9300,4880
663.6000,664.2600,663.6000,663.8000,4344
664.4700,664.4700,663.6100,663.8600,5149
663.9200,664.4100,663.8000,664.3600,10807
662.8600,663.6800,662.8600,663.6000,5208
662.7600,662.9250,662.6450,662.8800,5978
661.6200,662.6500,661.6200,662.6500,4858
661.5200,661.7800,661.0900,661.7300,4277
661.7100,662.0950,661.3400,661.7400,5457
661.6900,661.8900,661.2800,661.6200,5339
661.4300,662.0600,661.2900,661.7800,3839
661.9700,661.9700,661.1700,661.2300,5367
662.1550,662.3900,661.3650,661.6800,8798
662.1600,662.3600,661.7100,662.1550,3869
662.1450,662.6200,661.8600,661.8600,4794
662.5200,662.9200,662.0400,662.0400,5888
662.5200,663.2500,662.5200,663.2500,1740
662.2650,662.6900,661.9900,662.3400,4753
661.9600,662.3350,661.7400,662.2600,5710
661.8450,662.1300,661.3000,661.7800,5676
660.7400,661.7300,660.0000,661.7300,5898
663.2350,663.2350,661.0010,661.2250,5931
663.5350,664.0400,663.1100,663.1450,7348
664.5050,664.9600,663.7500,663.7500,5370
664.7800,664.9370,664.1800,664.6850,3663
664.8300,665.1000,664.1200,664.7800,6150
664.4700,665.0500,664.3600,664.8700,8288
663.8600,665.0100,663.8400,664.4850,6981
664.1400,664.1400,662.2350,663.7900,6111
664.1850,665.1400,664.1250,664.1250,7026
666.8050,666.8050,664.4400,664.4400,8101
665.8800,666.8000,665.2650,666.8000,7898
667.0400,667.3600,665.4700,665.9550,10326
665.8850,667.4600,665.6800,666.8900,8083
664.3000,665.7200,664.3000,665.4900,8549
664.4800,664.7850,663.8100,663.9550,7197
663.5450,664.7700,663.2400,664.4800,10479
662.1700,663.6400,662.1700,663.6400,4320
664.6250,664.6250,661.8600,662.5200,6612
666.6500,666.6500,664.7750,664.8300,9177
666.9700,667.3450,666.0100,666.0100,8214
666.4200,667.4900,666.0400,666.6200,8650
666.0520,667.1500,665.2700,666.2700,11275
666.1350,666.5400,664.9800,665.8700,8236
666.0200,667.5300,665.5650,666.5700,11392
666.5600,667.5700,664.8300,665.6650,9796
661.5200,666.1450,661.2500,665.0900,31358
659.1800,659.3800,658.8850,659.1700,75414
659.3900,659.3900,658.3100,659.2750,38173
658.2000,659.3000,657.6950,659.3000,17173
659.2400,659.3900,658.1700,658.2000,21862
659.7100,659.7100,658.7800,659.1750,13024
659.5000,659.9750,659.2850,659.7400,48592
660.0000,660.1170,659.5500,659.7000,25199
659.2100,660.2800,659.1100,660.0900,26061
659.0900,659.5050,658.8600,659.3150,10607
659.5550,659.6400,659.0300,659.2300,6674
660.1500,660.2500,659.6000,659.7120,10285
660.0000,660.4750,659.9400,660.3100,5632
660.0000,660.5400,659.9800,660.1800,16179
659.9750,660.0300,659.7100,660.0000,14600
660.0000,660.0400,659.4200,659.4390,4562
659.7000,660.0600,659.7000,660.0600,2068
659.2800,659.9200,658.7600,659.9200,9714
659.6900,660.0100,659.5500,659.6800,6242
659.8950,660.0900,659.5100,659.8900,4726
659.6900,660.2800,659.6900,659.8900,12172
660.0370,660.4040,659.7480,660.1900,6461
661.1500,661.1500,659.8800,659.8800,8898
661.3100,661.3300,660.8400,661.1500,3715
661.7700,661.7700,661.2900,661.2950,3305
661.5500,661.7800,661.4850,661.6350,2143
660.8150,661.3450,660.4000,661.3450,3286
661.3400,661.3400,660.7750,660.7750,4179
661.9600,661.9600,660.9050,660.9050,4334
