1. open,2. high,3. low,4. close,5. volume
649.2210,650.5200,648.7520,649.0830,153746
649.4010,649.9910,648.4130,649.1130,60492
649.8700,649.8710,649.1520,649.6620,9438
649.2710,650.0850,649.1020,649.7420,10728
649.9300,649.9310,649.2820,649.4180,7629
650.4390,650.5700,649.6760,649.9220,6744
649.9200,650.7500,649.9010,650.4310,7734
649.7500,650.2500,649.5210,650.1420,5481
649.1910,649.7710,649.1720,649.7620,5413
649.1710,649.7110,648.9120,649.1930,4961
648.0930,648.4430,647.8640,648.4240,4075
649.2010,649.5810,648.1830,648.1940,7016
647.9180,649.2070,647.8990,649.1980,8016
647.8130,648.0430,647.7790,647.9550,7170
647.0040,648.0130,646.9150,647.7950,11782
648.3820,648.3830,647.1050,647.1160,8515
647.7630,648.3730,647.7340,648.2540,4028
646.8940,647.8640,646.8750,647.6450,4294
646.9940,647.2940,646.9350,647.0560,5714
647.2040,647.7440,647.0050,647.0960,8366
648.2670,648.2730,647.1650,647.1760,7180
648.0030,648.4430,647.5090,648.4240,16198
647.8630,648.3530,647.8440,647.9650,9897
648.1530,648.1530,647.2840,647.8500,6760
648.4520,648.6720,648.1130,648.1240,9051
648.4720,649.2320,648.3930,648.4640,5777
647.4240,648.5630,647.4040,648.4390,15499
648.6220,648.6220,647.5340,647.5450,5990
648.8370,649.0520,648.6730,648.6840,3124
649.2810,649.4910,649.0020,649.0730,3925
649.8300,649.8310,649.3820,649.4650,2768
649.9500,650.0700,649.6610,649.7420,2378
650.2100,650.2100,649.4800,650.0120,5739
650.3100,650.3100,649.7010,650.2140,3631
649.4810,650.4100,649.4610,650.2410,3886
649.9800,650.1100,649.2840,650.1020,3755
649.9930,650.4400,649.5910,650.3510,5314
649.7850,650.1600,649.5510,649.8220,4654
650.3250,650.5000,650.1040,650.1150,4670
650.9360,651.3890,650.6600,650.6710,4215
651.2630,651.6080,651.0890,651.2350,3207
652.5810,652.7370,651.7180,651.8990,7538
652.3970,652.5820,652.3770,652.5730,4002
652.1670,652.5770,652.0780,652.3930,7123
651.7780,652.1280,651.5780,651.7780,4598
652.2220,652.2230,651.7280,651.9590,1467
651.9670,652.1780,651.3570,652.1690,3981
652.3070,652.3570,652.0480,652.3190,3885
652.4570,652.4720,652.4370,652.4580,2111
652.0500,652.6470,652.0300,652.5230,2734
651.3180,652.0880,651.2990,651.9110,3514
651.1080,651.2290,650.7900,650.9100,4404
650.6190,650.6200,650.6000,650.6110,412
650.8290,651.4440,650.7670,650.8710,5309
650.2450,650.7200,650.2250,650.3310,7285
650.2200,650.2600,650.0210,650.2310,1725
650.3890,650.4900,649.9950,650.2560,3498
650.2400,650.5800,650.0210,650.1120,5380
651.4130,651.5980,650.3800,650.4120,5838
651.9970,652.3670,651.3090,651.4800,5483
651.9520,652.3470,651.5730,651.9540,6337
652.2770,652.5570,651.8380,651.9590,14559
652.5960,652.7720,651.8880,652.1490,4818
652.3920,653.0660,652.0680,653.0570,7104
652.0650,652.4970,652.0450,652.4880,1714
651.4680,651.8980,651.1590,651.8390,5052
651.8170,652.6170,651.7280,651.7390,3203
652.4070,652.4070,651.3690,651.7290,3616
651.5080,651.9980,651.0390,651.9790,6114
652.8560,653.0460,651.2990,651.3100,10334
653.6550,653.6560,652.5270,652.8580,11656
653.7550,654.0950,653.0060,653.2650,8550
653.6400,653.9750,652.6970,653.0280,5502
652.1770,653.5160,652.0780,653.5070,7414
650.6690,651.6380,650.6500,651.5900,2430
649.2110,650.6990,649.1920,650.2660,3867
647.9030,649.8010,647.1750,649.5620,8288
650.0100,650.0110,646.8150,649.2130,13209
648.7220,648.8520,647.7240,647.8350,95032
647.9130,649.0720,647.8490,649.0230,34315
