1. open,2. high,3. low,4. close,5. volume
113.8400,113.8900,113.6900,113.7400,401141
114.0300,114.0700,113.7600,113.8600,196351
113.9300,114.0200,113.8900,114.0200,89377
113.9900,114.0700,113.8710,113.9300,78314
114.1900,114.2160,113.9550,113.9900,99500
114.1150,114.1900,114.0200,114.1800,279805
114.0600,114.1500,114.0050,114.1110,47342
114.1250,114.1500,114.0200,114.0650,38076
114.1900,114.2160,114.0700,114.0900,67571
114.2000,114.2400,114.1800,114.1800,43996
114.1600,114.2400,114.1200,114.2000,70561
114.0700,114.1700,114.0520,114.1400,55378
113.9200,114.0500,113.9100,114.0500,51958
114.0000,114.0200,113.8750,113.9310,52511
114.0800,114.1200,113.9900,114.0000,32024
114.1800,114.1800,114.0400,114.0800,29813
114.1800,114.1900,114.1200,114.1700,24669
114.1200,114.1950,114.0600,114.1800,43368
114.2300,114.2600,114.1100,114.1100,47561
114.1900,114.3200,114.1800,114.2300,41327
114.1800,114.2500,114.1800,114.2000,46336
114.2000,114.2400,114.1500,114.1600,32937
114.3700,114.3700,114.1900,114.1900,60054
114.3300,114.4000,114.3200,114.3800,53265
114.2600,114.3300,114.1900,114.3000,39391
114.1330,114.2700,114.1100,114.2700,19080
114.0500,114.1500,114.0500,114.1350,15335
114.0800,114.2000,114.0150,114.0400,20381
113.9700,114.0900,113.9600,114.0800,24166
113.9220,114.0000,113.8900,113.9600,16800
113.8550,114.0000,113.8400,113.9300,26971
113.8000,113.9600,113.7810,113.8400,76769
113.9300,113.9350,113.7400,113.7900,38403
114.0090,114.0200,113.9000,113.9400,19326
113.9200,114.0500,113.8900,114.0000,17700
113.9800,114.1100,113.8800,113.9300,30771
113.8500,114.0000,113.8000,113.9800,44508
113.9550,113.9900,113.7800,113.8500,60265
113.9000,113.9790,113.8400,113.9500,22436
114.0100,114.0100,113.8500,113.9000,36279
114.1150,114.1300,113.9700,114.0100,91997
114.4800,114.4900,114.1200,114.1200,66758
114.5800,114.6300,114.5000,114.5000,18647
114.6000,114.6400,114.5610,114.5800,40171
114.4900,114.5980,114.4850,114.5900,18994
114.3000,114.5100,114.3000,114.5000,21278
114.3450,114.3450,114.2400,114.3100,15422
114.4300,114.4400,114.2800,114.3400,41186
114.3300,114.4770,114.3200,114.4300,32668
114.3900,114.4100,114.2800,114.3400,31209
114.2850,114.4000,114.2850,114.3700,22522
114.3500,114.3500,114.1950,114.2850,54865
114.3800,114.4330,114.3600,114.3700,25732
114.4600,114.5200,114.3000,114.3850,46154
114.3700,114.4900,114.3500,114.4500,49827
114.5200,114.5200,114.3400,114.3600,61644
114.5000,114.6080,114.4900,114.5200,40855
114.6950,114.7150,114.4750,114.5050,49683
114.7400,114.8350,114.6150,114.6950,102538
114.8850,114.8850,114.7300,114.7500,40385
114.9600,114.9920,114.8700,114.8850,46193
