reportedEPS,Action,Current Ratio,Quick Ratio,Debt to Equity,Debt to Asset,Gross Margin,Profit Margin,Operating Margin,Interest Coverage,Inventory Ratio,Return On StockHolder,Free Cash Flow Conversion
0.93,1,2.6636974610625135,2.500480051205462,10.963544410494153,0.9164127314040125,0.691255888773986,0.2981730437780076,0.36872342870274616,5.226384364820847,-78.33333333333333,0.23717205773891054,1.552335396736072
1.2,1,3.031395348837209,2.813779069767442,8.560874606592678,0.895407058334344,1.0,0.09460427971741579,0.10942459301730316,7.383419689119171,9.33175355450237,0.2580752029153553,0.6855603448275862
0.97,1,2.1246505717916135,,5.793396557780119,0.8527982296492389,0.6983973324728407,0.3308594170162418,0.37990749704205656,7.745614035087719,,0.18061116965226554,0.6653102746693794
0.9,0,2.3670504385964914,,5.325451391119964,0.8419085155877005,0.6875205434425331,0.3078777254300427,0.35882546291223844,7.043010752688172,,0.14849322110133006,0.044541010320478004
0.81,1,2.2455099337748345,,4.762979439049531,0.8264786451910495,0.6740458895422575,0.28617548714401014,0.3431338637149775,6.0242914979757085,,0.11593338035045841,1.656047197640118
1.16,1,2.4898550724637682,2.288835212023618,3.990084920817076,0.7996026087996394,1.0,0.09785855313116995,0.11114767377107275,8.363809523809524,6.446875,0.17167775992655496,0.8326064382139149
0.87,0,2.6474480151228734,,3.6149110230243737,0.7833110985215374,0.6906071271447426,0.3396392432908051,0.39562252529696434,7.066797642436149,,0.11575440667959855,0.6038961038961039
0.8,1,2.80275658380507,,2.8701426141567445,0.741611589107321,0.6691054206850682,0.30750471122935374,0.3650371355725529,6.344894026974952,,0.07631165772602382,0.03362927091740651
0.71,1,3.4254677435845005,,2.3718969185909056,0.7034310288412098,0.6324449594438007,0.2943221320973349,0.3556199304750869,5.801512287334593,,0.05950035463787533,1.8095917784755924
0.99,1,3.982378163564108,3.782524576448442,1.9727206072630035,0.663607808430842,0.17758931518675572,0.09920524083995633,0.11311987405733438,8.129562043795621,1.8944723618090453,0.07064607953075132,0.8792607802874743
0.83,0,4.32613535173642,4.13830142475512,1.8918998095796105,0.6542065542217494,0.6107870228226384,0.32657865111042883,0.38112782724388494,6.98686679174484,1.435483870967742,-0.08468476009123438,0.7343370568237009
0.7,1,5.069381696140441,4.8649799922550665,1.483747404596549,0.5973825687147778,0.6047188441949901,0.293732460243218,0.34310362748155077,6.949473684210527,1.651376146788991,0.03962912579652037,0.06781950824101594
0.62,0,3.62577870068229,3.485019282112133,1.3874086384674493,0.5811358039476935,0.5912702732121476,0.2721236529879177,0.3231740502884511,6.330490405117271,2.25,0.03831376543540806,1.8026627218934912
0.89,1,3.0819339895773017,2.952187939449086,1.506331229112514,0.6010104377328859,0.6219768184722095,0.3581272246052752,0.4020261020352286,9.158004158004157,2.4266666666666667,0.06217972521351652,-0.9564589352042921
0.69,1,4.180557314756175,3.994490183660545,1.4771707991702065,0.5963136654384202,0.6064095600217273,0.2931015752308528,0.3419880499728408,6.995555555555556,1.7391304347826086,0.04423589844907636,0.61212976022567
0.61,1,3.9599926592035235,3.786382822536245,1.5504519004580908,0.6079126213592233,0.6096292197011621,0.2971776425013835,0.3470946319867183,6.953436807095343,2.1314984709480123,0.041929759399116834,0.46596858638743455
0.55,0,4.916853784176463,4.7419759609034475,1.5977232001686519,0.6150475154800646,0.5945317044793484,0.27609075043630016,0.3244909831297266,6.704326923076923,2.43006993006993,0.03862127121323917,3.7497435897435896
0.81,1,3.7373895862389586,3.5745002324500232,1.3722218697794413,0.5784542699233375,0.6174249575231263,0.3522748725693789,0.386445157636398,11.30939226519337,3.268867924528302,0.059506439129607305,-1.1202517419644864
0.64,1,4.826131078224101,4.618266384778012,1.2867669500763026,0.5627013937880145,0.6041944074567244,0.3031513537505548,0.343098091433644,8.588888888888889,3.099056603773585,0.04669718770438195,0.5811428571428572
