1. open,2. high,3. low,4. close,5. volume
301.1950,301.6600,300.8100,300.9900,376098
300.9200,301.4600,300.5700,301.1300,144456
301.2400,302.1000,300.9600,301.0000,140621
301.1700,301.3300,301.0400,301.3000,43066
301.2900,301.2900,301.0000,301.2000,39615
301.5400,301.6500,301.1800,301.3200,34915
301.7800,301.9300,301.4800,301.4800,33912
301.7210,301.8600,301.5600,301.7400,25419
301.7300,302.0300,301.6860,301.7400,42258
301.7200,301.9400,301.6550,301.7300,39370
301.4300,301.7050,301.3500,301.6750,32624
301.5900,301.9300,301.3450,301.3450,41351
301.0000,301.6500,300.8850,301.5400,29234
300.6500,301.0000,300.5400,300.9500,32508
300.1500,300.6550,300.1100,300.6100,28948
300.6600,300.6600,300.1200,300.1600,21888
300.6400,300.7650,300.4500,300.6700,46486
300.4950,300.6400,300.2500,300.6400,37235
300.2650,300.5600,300.2390,300.4700,21322
300.4700,300.6500,300.1500,300.1600,43316
300.7400,300.8300,300.4550,300.4550,37379
300.5900,300.8100,300.4600,300.7650,28722
300.2800,300.6400,300.2500,300.5300,21845
300.6900,300.7800,300.2800,300.3270,28084
300.8500,300.9000,300.7100,300.7500,31753
300.8250,301.0950,300.7900,300.8000,27560
300.6600,301.2000,300.6100,300.8300,47731
300.8100,300.8200,300.6060,300.6500,21177
300.4750,300.9300,300.4700,300.8200,21093
300.2850,300.5300,300.1700,300.4500,16982
299.9600,300.2900,299.9600,300.2900,28191
300.0600,300.1600,299.9300,299.9850,28550
300.2200,300.2600,300.0700,300.1100,24797
300.0450,300.2700,299.9700,300.2100,18706
300.0400,300.2500,299.9400,300.0450,21997
300.2450,300.3000,299.9300,300.0900,22324
300.1850,300.3200,300.0100,300.2700,17318
300.2300,300.2300,299.9350,300.2100,32493
300.3200,300.5400,300.1900,300.2400,46200
300.7150,300.7700,300.3400,300.3400,21831
300.6350,300.7900,300.3750,300.7150,24349
300.7200,300.7500,300.3400,300.6150,37727
300.1500,300.6800,300.1500,300.6600,38134
300.8070,300.8600,300.0800,300.1600,51697
300.9550,301.1100,300.8300,300.8750,19520
300.9800,301.1100,300.7700,300.9550,22749
301.0750,301.1500,300.7100,300.9000,41096
301.1520,301.1700,301.0000,301.0750,26644
301.3200,301.4100,301.0700,301.1300,29657
301.5900,301.6700,301.3100,301.3300,22810
301.5300,301.7000,301.4100,301.6200,36727
301.2300,301.6000,301.1800,301.4900,19320
301.4200,301.4700,301.2400,301.2500,32123
301.7400,301.8900,301.4000,301.4050,30707
301.7300,301.7400,301.2800,301.6800,32895
301.4800,301.7600,301.0990,301.6700,27912
301.3600,301.6100,301.2600,301.5900,21596
301.1650,301.4400,300.9960,301.3100,27105
301.3300,301.6300,301.1900,301.2300,59701
301.0200,301.5000,300.9600,301.3000,47424
301.3300,301.3900,300.9700,301.0400,25399
301.1650,301.4400,300.9800,301.1350,29787
301.2700,301.3400,301.0900,301.1650,22665
301.0600,301.3000,300.6800,301.2300,29778
301.1800,301.3300,300.8600,301.0000,39296
300.7400,301.0000,300.5100,301.0000,43715
300.6700,300.9900,300.6100,300.7800,20503
301.2100,301.2100,300.0700,300.5550,80788
300.4900,301.2350,300.4900,301.1850,35554
301.6000,301.6200,300.3700,300.4200,78548
302.6760,302.6760,301.4450,301.5400,32052
302.0200,302.8000,301.9750,302.6800,34414
301.5350,302.1000,301.5350,302.1000,68013
302.4540,302.7500,301.4200,301.4500,85129
302.1900,302.5700,301.8500,302.4450,78919
299.9450,302.2000,299.9100,302.1300,79762
300.2800,300.7950,299.6350,299.9400,81142
300.0000,301.6100,300.0000,300.2700,167117
301.6100,301.7500,301.1600,301.5100,242371
301.1700,301.6300,301.1400,301.6200,92085
301.3100,301.5200,301.1200,301.1800,64898
300.9800,301.3310,300.8600,301.3100,49346
300.2300,301.0900,300.2100,301.0200,53146
300.1450,300.3900,300.0350,300.2400,43264
300.0150,300.5900,299.8200,300.1300,37444
300.0500,300.1200,299.9400,299.9900,96124
300.7200,300.7300,300.0500,300.1250,32344
300.7350,300.7400,300.3700,300.7400,20642
300.7300,300.9700,300.7300,300.8000,23200
300.7100,300.8900,300.4700,300.7700,41533
300.6050,300.7500,300.5200,300.7300,18535
301.0200,301.0200,300.7150,300.7150,16073
301.0300,301.1350,300.9200,300.9600,20135
301.0400,301.1200,300.9800,301.0600,19688
301.1450,301.1800,300.9900,301.0400,21172
301.3150,301.4800,301.1000,301.1350,19450
301.2800,301.4800,301.2000,301.3100,13901
301.0500,301.3550,301.0100,301.2500,19963
300.3800,301.1800,300.3220,300.9850,40723
299.9900,300.3600,299.9500,300.3350,22475
300.3000,300.3000,299.9500,300.0400,19995
300.0300,300.5800,300.0000,300.3000,52643
300.1100,300.1600,299.9900,300.0700,15418
300.0000,300.0700,299.9200,300.0000,24024
300.2400,300.2400,299.9200,299.9900,22086
300.0600,300.3000,300.0600,300.1800,17105
300.3400,300.4100,300.0600,300.0600,16827
300.2250,300.5600,300.2100,300.3450,20373
300.4000,300.4200,300.2350,300.2700,18938
300.4430,300.6200,300.3200,300.4300,21365
300.2100,300.3900,299.8400,300.3750,25622
300.1450,300.2100,299.9100,300.1400,23582
300.7100,300.7300,300.0400,300.1400,26629
300.2800,300.7700,300.1000,300.7100,36849
300.1200,300.4300,300.0100,300.2800,22148
300.1600,300.2100,300.0100,300.1700,19884
299.8200,300.2400,299.8200,300.2350,24390
299.8800,299.8950,299.7200,299.8000,20998
299.5700,299.9400,299.4500,299.7950,31947
299.5000,299.6200,299.2800,299.4710,23441
299.1100,299.5700,299.0100,299.4600,21393
298.8400,299.2000,298.7600,299.0900,24032
299.0700,299.2100,298.7800,298.8500,30855
298.8200,299.0900,298.8000,299.0700,25038
298.9000,298.9200,298.6300,298.6800,36332
298.8200,299.0710,298.7700,298.9950,26851
299.2000,299.6850,298.8000,298.8000,32141
299.9100,299.9400,299.2000,299.2200,20901
299.6700,299.9500,299.5850,299.9500,20992
299.5100,299.7650,299.3500,299.7650,24975
299.5020,299.8350,299.4800,299.5050,29237
299.8400,299.9100,299.0100,299.5100,60527
300.5830,300.5830,299.9000,299.9000,37317
301.0600,301.1000,300.5150,300.5150,17497
300.9600,301.3600,300.8400,301.2000,23780
300.7800,301.0100,300.6000,301.0100,21512
300.6500,300.8100,300.2700,300.7950,20807
300.4450,300.6500,300.3200,300.6500,22998
300.8250,300.8400,300.3800,300.4450,34491
301.1450,301.2390,300.6400,300.8300,36377
302.3000,302.3000,301.1600,301.1600,33843
301.9750,302.7800,301.9750,302.3050,56062
301.5150,302.2020,301.2700,301.9700,31202
301.5600,302.1400,301.2900,301.5150,40825
301.1600,301.3900,300.7400,301.2700,40379
300.9200,301.3000,300.7050,301.2000,33643
300.1400,301.0000,300.1400,300.9000,47992
300.5500,300.7000,299.6800,300.1500,64721
300.8850,300.9500,299.9100,300.5500,95364
302.7350,302.8400,300.1700,300.8000,204204
304.3700,304.3700,302.6700,302.7900,78930
305.6300,305.8700,304.0300,304.3300,48845
306.1900,306.3000,305.5000,305.6320,78219
307.9050,307.9050,306.0000,306.1500,71228
308.8150,309.1900,307.7000,307.9100,70826
307.4400,309.3000,307.0000,308.8150,216209
305.3800,305.9300,305.1000,305.8200,247621
305.2200,305.5600,305.1600,305.4550,79083
305.1000,305.3700,305.0750,305.3000,60785
305.9100,306.0590,305.0400,305.0700,61766
305.9300,306.2250,305.8800,305.9400,63646
305.9900,306.0300,305.7000,305.9200,44893
306.2750,306.3150,305.8300,305.9900,41294
306.3600,306.3600,306.1600,306.2600,26047
306.2800,306.4800,306.2700,306.4000,23208
306.4900,306.5550,306.2000,306.2500,19798
306.4900,306.6200,306.3700,306.4620,18052
306.5650,306.8100,306.5500,306.5730,16718
306.5200,306.5800,306.3300,306.5700,24165
306.4300,306.5000,306.2500,306.5000,27865
306.3900,306.6200,306.3600,306.4250,25305
306.6400,306.6950,306.4400,306.4400,16204
306.8800,306.9700,306.6700,306.6700,28158
307.0400,307.0600,306.8720,306.8900,21013
306.8100,307.0650,306.7300,307.0100,36351
306.6300,306.8500,306.5480,306.7800,30027
306.5100,306.7500,306.5100,306.6000,21434
306.5100,306.6100,306.4450,306.5340,13321
306.4300,306.7500,306.3300,306.5100,48891
305.8400,306.5000,305.8300,306.4600,20379
305.9500,306.0440,305.8400,305.8400,26599
305.6300,305.8400,305.4900,305.8300,16321
305.6600,305.8200,305.4800,305.6300,48520
306.2450,306.2950,305.6000,305.6300,39919
306.2600,306.3700,306.1800,306.2300,24158
305.7800,306.2700,305.7400,306.2400,30000
305.5400,305.8200,305.4000,305.7900,43550
305.2900,305.5000,305.1900,305.5000,29600
305.5850,305.6900,305.2850,305.2850,22620
305.6600,305.7000,305.5600,305.6100,18044
305.0700,305.5900,305.0610,305.4700,46182
305.3400,305.3400,305.0200,305.0550,26803
305.1300,305.3450,304.8900,305.3450,32543
305.6880,305.7000,304.9500,305.0750,63155
305.1600,305.8500,304.9700,305.7400,60930
305.7200,305.7200,305.0200,305.2700,60085
306.2200,306.3200,305.5900,305.7650,44993
306.5600,306.6400,306.1400,306.1400,25126
306.4700,306.8400,306.0600,306.6300,93943
306.5800,306.5800,306.2750,306.4600,28961
306.7530,306.7700,306.4800,306.5200,27430
306.7300,306.9050,306.6300,306.7300,26203
307.1250,307.1250,306.7600,306.7600,33007
307.2100,307.4100,307.0500,307.1000,23084
307.6300,307.6300,307.0450,307.1500,26661
307.2640,307.6700,307.2630,307.6100,23501
307.0400,307.3500,307.0000,307.2700,19444
306.9800,307.1800,306.9500,307.0150,15139
307.0350,307.0800,306.8400,306.9850,27357
307.0550,307.2450,306.9900,307.0300,20340
307.0600,307.2200,307.0400,307.0400,13210
306.9100,307.2200,306.8500,307.0770,17081
307.2600,307.2700,306.8550,306.9050,18388
307.2800,307.2900,306.9400,307.2200,14829
306.7050,307.3300,306.6900,307.2510,48546
306.7100,306.8940,306.6500,306.7450,24705
306.5900,306.8300,306.4300,306.6400,29942
306.4500,306.6100,306.3750,306.5300,38052
306.5900,306.6750,306.2600,306.4500,28672
307.0100,307.0500,306.0900,306.5050,34997
306.6900,307.0500,306.6700,307.0500,31181
306.8700,307.0220,306.6200,306.6840,19323
307.1100,307.1600,306.8100,306.8500,38781
307.0500,307.3100,306.8200,307.0900,39300
307.4400,307.6000,306.9900,307.0150,27879
307.5000,307.7800,307.1200,307.4850,41897
307.1260,307.8900,306.9500,307.5550,77687
306.8400,307.1420,306.3900,307.1420,38170
306.2800,306.9100,306.2550,306.7800,32223
306.5200,306.8900,306.1800,306.2200,28424
307.0800,307.2800,306.2200,306.4700,61434
307.4650,307.9800,306.6900,307.1500,113601
307.1650,307.8740,306.9900,307.5040,64089
307.4800,307.8000,306.8100,307.1650,183107
306.0200,306.2400,305.7600,306.0150,249412
306.6100,306.7000,305.9300,306.0150,94953
