reportedEPS,Action,Current Ratio,Quick Ratio,Debt to Equity,Debt to Asset,Gross Margin,Profit Margin,Operating Margin,Interest Coverage,Inventory Ratio,Return On StockHolder,Free Cash Flow Conversion
2.29,0,1.0917351958244152,,0.6735908526975825,0.40248239383709167,0.7717003567181926,0.17781861420386985,0.17533239649767593,12.75,,0.02424303390001006,1.2644660194174757
2.11,1,1.0416623698050944,0.8617613694957204,0.5669134102255121,0.3618026411197293,0.7516601786123197,0.17025417907029997,0.1718571101442638,22.242857142857144,1.2265224815025613,0.021070752280943364,0.5780787134997885
2.12,0,1.0160057678442682,0.8554193703436674,0.5916635102097035,0.3717265027529287,0.7512443569857622,0.172705174209978,0.17085310799861095,22.314285714285713,1.1864121280179674,0.021813987121655592,0.2654268808114962
1.69,1,1.01641542587626,0.8604920003699251,0.6292935274855431,0.3862370511326584,0.7425106124924197,0.03953911461491813,0.04996967859308672,5.405405405405405,1.1992099322799097,0.003466174318957709,2.5498199279711886
1.68,1,1.0194662237843266,0.898497547410297,0.6938090097499957,0.40961466479175307,0.7761857707509882,0.004076086956521739,0.044095849802371544,1.5238095238095237,1.1824324324324325,-0.0016792611251049538,1.8502519798416126
1.4,1,1.0538761178471499,0.8034234926208372,0.5481457768192617,0.35406599625614904,0.7383765733367583,0.06100693552530182,0.05908040071923966,7.333333333333333,1.3479664299548095,0.0035382723121767114,0.08208422555317631
1.19,0,1.0580677290836653,0.8340139442231076,0.5665745948284469,0.3616646131622552,0.7134838627375941,0.023089679806097718,0.024620487307054472,3.3815789473684212,1.3892880470280862,0.0011314852407734034,0.1190909090909091
0.98,1,1.0257299361776975,0.8029046685763104,0.5799646715130103,0.36707445550514933,0.7162306460224239,-0.0038707955152162306,0.0026695141484249867,0.6081081081081081,1.3836265223274695,0.0004755757863985325,3.7764578833693303
0.84,0,1.04874242702405,0.8638700201946026,0.6378352342123824,0.3894379733008434,0.7304730473047305,-0.02709020902090209,-0.0242024202420242,-1.5921052631578947,1.3851444291609354,-0.0004816707092601194,2.240740740740741
1.27,0,1.0613235783172597,0.8919188560026604,0.5325130578048866,0.34747701175717094,0.6779683911927596,0.04038903147372687,0.005133054167229502,5.152777777777778,1.4847020933977455,0.008202755284467346,0.17841079460269865
1.48,1,0.9346288736848157,0.7890530673259357,0.5968659942363113,0.3737733763450563,0.6671841919548341,0.11658433309809457,0.046859562455892734,21.65,1.3319570602807598,0.009636167146974064,0.10914826498422713
1.21,1,1.3342034849572537,1.1875611825360568,0.5243028637207227,0.34396239500655007,0.6921023708588475,0.09483435390171141,0.055581723975506356,19.303030303030305,1.3336192109777016,0.011017924683440223,2.3124054462934946
1.04,1,1.2347134476534296,1.1141696750902528,0.597883980430434,0.37417233525889504,0.7085919634106501,0.06942175759555701,0.03152564521398236,9.5,1.2905759162303665,0.0064348203311401925,1.9233630952380953
1.74,0,1.2216772927905837,1.0469184240640836,0.4670305135202183,0.3183509199134199,0.7437176644493718,0.2309682187730968,0.04138950480413895,51.0,1.3706981317600786,0.0268171669560903,0.11053984575835475
1.44,1,1.1452595849726144,0.981871480367199,0.5031217481789803,0.334717895465559,0.7253494522100491,0.15848129958443521,0.03362296939931998,34.56,1.3829113924050633,0.0682882414151925,0.20819563780568406
0.7,1,1.1456046095149108,1.0027252199641827,0.5513669897294952,0.35540719467392723,0.6945566455087517,0.009040200038468936,-0.026928255433737256,2.88,1.423382519863791,0.0028641689570374656,2.1041095890410957
0.66,0,1.0753115527113506,0.9512293701583024,0.6268555407997639,0.38531727315604253,0.748505462791177,-0.0008245722531436817,-0.0074211502782931356,0.8666666666666667,1.3174946004319654,-0.007318872657518076,2.2701062215478
0.75,1,1.0527019285850678,0.8690089746037808,0.5007061510261727,0.3336470305554443,0.7305945945945946,0.013837837837837838,0.014054054054054054,3.064516129032258,1.3948339483394834,-0.0032753388022476637,0.18207681365576103
0.66,1,0.9713585090730751,0.8213830308974988,0.9419783292555051,0.48506119510439166,0.7520476545048399,0.04070488955075701,0.014395631670389675,5.823529411764706,1.2302798982188294,0.005301176744727951,0.3938931297709924
0.93,0,0.9568077803203662,0.8135011441647597,1.0159309254529978,0.5039512577667853,0.7121594349142281,0.12159434914228053,0.052976791120080725,14.771428571428572,1.1628498727735368,0.023835583120515626,1.8930817610062893
0.7,1,0.9491781430475345,0.8232785428698356,0.9696892021787888,0.4923056902104955,0.7374410213710797,0.06633361087982237,0.07771301693033583,6.829268292682927,1.200507614213198,0.023197693047100287,2.097297297297297
0.61,1,0.856394913986537,0.6881077038145101,0.809569182603961,0.44738227771927186,0.7458283671036948,0.03814064362336114,0.050059594755661505,4.2,1.3328335832083957,0.007146260123868509,0.01647058823529412
0.53,1,0.8031644822293069,0.6430511276419885,0.9089228949508391,0.4761259342446656,0.7186761229314421,0.06826241134751773,0.0797872340425532,6.923076923076923,1.2358078602620088,0.022103940267612924,0.5506692160611855
0.74,1,1.2857504749841673,1.1343888537048765,1.0762206148282099,0.5183556155554587,0.3622977346278317,0.06229773462783172,0.06779935275080906,12.323529411764707,1.4526515151515151,0.031103074141048823,2.1818181818181817
0.35,1,0.9520214562431708,,1.1187355435620663,0.5280203784570596,0.7460532310909529,0.0775165792529857,0.08523316180305668,11.045454545454545,,0.01985350809560524,1.9788766233766233
0.39,1,0.8239750769215419,,0.8952462223142207,0.4945598168008345,0.747474686677571,0.054922649348226146,0.06282248247365593,7.9523809523809526,,0.011074311736700477,0.038653521126760564
