1. open,2. high,3. low,4. close,5. volume
601.2300,603.9550,601.2100,602.8500,425043
599.4500,602.2800,599.4500,601.3000,138107
598.8500,599.8400,598.7300,599.3600,51775
598.5800,599.3200,598.3100,598.7100,43707
598.1650,598.5400,597.9700,598.4400,28691
597.7350,598.3050,597.7350,598.1200,21348
597.4520,597.7150,597.0500,597.6700,22902
597.6300,597.9300,597.3940,597.3940,22730
596.4700,597.6800,596.3600,597.6800,17517
596.7500,596.8000,596.4300,596.4300,10801
596.3200,596.9100,596.3000,596.7500,13607
596.9400,597.1000,596.3600,596.4830,10447
596.5050,596.9400,596.1000,596.9400,22658
596.4900,596.8150,596.3800,596.4700,18033
596.5000,596.9500,595.9500,596.7700,18709
597.4400,597.4400,596.5000,596.6500,16510
597.4700,597.6900,597.2550,597.4200,9218
597.3700,597.6100,597.1200,597.5100,11676
598.1800,598.6600,597.3600,597.3600,11930
598.1300,598.2850,597.9380,598.1800,7185
597.6300,598.4400,597.6300,598.1300,8578
597.7650,597.7700,597.2600,597.5510,13478
597.2900,597.8800,597.2900,597.8400,6900
597.9200,597.9850,597.5450,597.5450,8021
597.6000,598.2200,597.6000,598.1100,9103
597.4500,597.7150,597.4200,597.5400,4954
597.6450,597.8200,597.3300,597.5500,10418
598.4700,598.4700,597.4300,597.6450,10504
598.9000,599.1720,598.2900,598.4900,14920
599.3050,599.3700,598.9400,598.9600,12812
598.7660,599.2700,598.7550,599.1950,11510
598.9250,599.2600,598.4230,598.8350,7700
599.0300,599.1400,598.6350,599.1200,7616
599.0600,599.2000,598.6100,598.8200,8195
598.5750,599.0500,598.4000,599.0500,8772
598.1500,598.5000,598.0750,598.5000,5600
597.7600,598.1900,597.7600,597.9140,7815
597.6100,598.1200,597.5400,597.9850,10024
597.1600,598.0300,597.0000,597.8800,8119
597.8400,597.8800,597.2000,597.4200,9040
598.0000,598.2100,597.5200,597.6200,10141
597.3400,597.9300,597.3400,597.8720,11379
598.3950,598.5500,597.1900,597.3100,13890
598.4340,598.6150,598.0100,598.3800,5209
598.9500,599.0200,598.3400,598.4600,7326
598.6300,598.9800,598.6300,598.9500,7612
598.6500,598.7000,598.0010,598.5540,8094
598.4600,599.8400,598.4000,598.6500,21573
598.3100,598.6620,597.9700,598.6600,16791
597.6400,598.2300,597.5800,598.0600,12135
596.4800,597.6710,596.4800,597.4200,12743
595.7620,597.0950,595.1600,596.8300,27317
597.1600,597.6700,596.0000,596.0050,21290
598.0000,598.3950,596.9000,596.9000,18074
598.3150,598.3600,597.8600,597.9600,8069
598.4600,598.6900,597.8270,598.5200,10685
598.7300,598.9100,597.8200,598.1500,15648
597.9900,598.7800,597.9300,598.6050,21338
597.7600,598.4100,597.5400,597.9900,16008
597.4200,597.7910,596.1700,597.3550,24470
598.0000,598.4500,597.3150,597.4760,28850
599.4550,599.6140,598.0000,598.0000,12463
597.4800,599.6790,597.0000,599.3500,33336
599.8550,600.0000,597.2000,597.2000,20369
598.6750,600.2000,598.3600,599.6800,25746
598.9200,599.4100,598.0000,598.7400,21761
598.9590,599.4450,598.5000,598.7700,17973
600.0200,600.1400,598.6300,598.6300,29533
598.4300,601.1600,598.1000,599.6500,37851
601.2500,601.2500,597.0100,598.7000,84537
602.4550,602.7210,601.2300,601.4700,19725
602.4190,603.3500,601.1340,602.5200,39532
602.3600,602.7900,602.0100,602.6950,31372
602.6800,603.3100,601.8640,602.3250,32292
602.0830,603.8500,601.8400,602.9440,62169
602.9500,603.9300,601.8300,602.1800,50330
604.0000,604.5000,602.5000,602.7600,46124
604.2500,604.5160,599.3750,603.3100,155918
595.9200,596.8700,595.9200,596.3200,137481
595.8600,596.5000,595.6300,595.8450,82072
595.9350,596.0800,594.9050,595.9650,40590
595.4000,596.0900,595.4000,595.9700,27753
595.5900,595.8600,595.2260,595.4300,23757
595.7950,595.7950,595.1700,595.5650,17185
595.8440,595.9400,595.3500,595.8300,17029
595.7700,596.3200,595.6000,595.8900,20647
595.6300,595.8850,595.6300,595.7200,9149
595.8050,596.0000,595.5400,595.8300,16800
596.8000,596.8000,595.6300,595.8000,19502
596.0700,596.7200,595.9500,596.6250,20075
595.2350,596.2200,595.1700,596.1000,24979
594.8800,595.3700,594.4190,595.3450,19107
595.2200,595.5450,595.0000,595.0250,27331
595.2650,595.5000,594.7900,595.3730,13779
594.7100,595.1860,594.5700,595.1860,16577
595.5000,595.5000,594.7900,594.8300,23939
