fiscalDateEnding,reportedCurrency_x,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome_x,reportedCurrency_y,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome_y,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
2014-03-31,USD,400903000,1270089000,869186000,869186000,97595000,192998000,110310000,479570000,None,-10052000,None,10052000,0,1401000,None,629238000,88944000,35829000,10052000,53115000,54043000,98996000,726833000,53115000,USD,6048106000,3586784000,1157450000,1668243000,None,None,365348000,133473000,234631000,2179474000,2179474000,None,510793000,None,510793000,147131000,148375000,4569748000,2263653000,133883000,None,None,54858000,984216000,None,900000000,None,900000000,900000000,1844897000,84216000,1478358000,None,605600000,60000,59940336,USD,36359000,32732000,None,36618000,-35066000,12382000,13334000,None,None,53115000,57639000,458186000,None,0,0,None,None,None,None,0,0,None,32448000,None,552485000,301000,53115000,2014-04-21,0.12,0.12,0,0,pre-market
2013-12-31,USD,354553000,1175230000,820677000,811849000,82288000,620865000,98128000,870679000,None,-7438000,None,7438000,-8400000,-846000,None,603275000,74004000,25583000,7438000,363381000,50426000,81442000,685563000,48421000,USD,5412563000,3058763000,604965000,1200405000,None,None,262729000,133605000,223591000,2091071000,2091071000,None,595440000,None,595440000,151937000,129124000,4079002000,2154203000,108435000,215767000,None,54018000,579209000,None,529500000,None,500000000,500000000,1775983000,79209000,1333561000,None,552485000,60000,59607001,USD,41445000,55767000,None,39344000,-53686000,12845000,23109000,None,None,363381000,64622000,59928000,None,0,0,None,None,None,None,0,0,None,155561000,None,165909000,-86000,48421000,2014-01-22,0.11,0.09,0.02,22.2222,pre-market
2013-09-30,USD,307099000,1105999000,798900000,791019000,57120000,162320000,95540000,407047000,None,-7436000,None,7436000,0,-193000,None,582392000,49491000,17669000,7436000,31822000,35056000,56927000,639512000,31822000,USD,4901325000,2849278000,439056000,1134987000,None,None,312260000,127263000,217156000,1808387000,1808387000,None,695931000,None,695931000,106255000,116397000,3696955000,1935136000,100899000,None,None,46433000,582764000,None,500000000,None,500000000,500000000,1591981000,82764000,1204370000,None,504064000,59000,59257798,USD,34693000,20492000,None,-8076000,-8378000,11452000,10828000,None,None,31822000,-13669000,45795000,None,0,0,None,None,None,None,0,0,None,25561000,None,68378000,1559000,31822000,2013-10-21,0.07,0.07,0,0,pre-market
2013-06-30,USD,308698000,1069372000,760674000,753525000,57117000,165604000,93126000,403228000,None,-7528000,None,7528000,0,-2940000,None,539985000,46649000,17178000,7528000,29471000,27516000,54177000,597102000,29471000,USD,4480751000,2570322000,370678000,1080110000,None,None,294727000,127931000,219773000,1682202000,1682202000,None,709432000,None,709432000,94539000,100296000,3375129000,1670264000,103441000,None,None,59035000,580616000,None,500000000,None,500000000,500000000,1321217000,80616000,1105622000,None,472242000,59000,58922493,USD,33943000,20368000,None,13049000,-8572000,12026000,8088000,None,None,29471000,-127685000,48959000,None,0,0,None,None,None,None,0,0,None,28846000,None,-47373000,-2590000,29471000,2013-07-22,0.07,0.06,0.01,16.6667,pre-market
2013-03-31,USD,287009000,1023961000,736952000,726863000,31822000,173301000,91975000,445297000,None,-6740000,None,6740000,-25129000,977000,None,12051000,930000,-1759000,31869000,2689000,61000,7670000,19721000,2689000,USD,4363289000,2557100000,418051000,1025872000,None,None,229515000,129319000,208432000,1576674000,1576674000,None,607821000,None,607821000,82469000,100196000,3550370000,1688714000,102822000,None,None,52004000,578229000,None,500000000,None,500000000,500000000,1355010000,78229000,812919000,None,442771000,56000,56143986,USD,-12250000,11615000,None,22378000,5727000,12051000,12203000,None,None,2689000,-179236000,321582000,None,0,0,None,None,None,None,0,500000000,None,39146000,None,127760000,-2336000,2689000,2013-04-22,0.04,0.03,0.01,33.3333,pre-market
2012-12-31,USD,249372000,945239000,722059000,695867000,19638000,524795000,82139000,1121084000,None,-5016000,None,5016000,-4000000,282000,None,11963000,14904000,7007000,5016000,249372000,7810000,19920000,31883000,7897000,USD,3967890000,2240791000,290291000,748078000,None,None,221091000,131681000,204356000,1506008000,1506008000,None,457787000,None,457787000,124551000,89410000,3223217000,1675926000,86468000,None,None,53139000,270669000,None,200000000,None,200000000,200000000,1366847000,70669000,744673000,None,440082000,56000,55398615,USD,-14005000,48232000,None,4244000,28475000,11963000,19164000,None,None,249372000,-67820000,1832000,None,0,0,None,None,None,None,2058000,0,None,-506000,None,-80007000,-14000,7897000,2013-01-23,0.02,-0.02,0.04,200,pre-market
2012-09-30,USD,242451000,905089000,662638000,602165000,16135000,143795000,82521000,226316000,None,-4990000,None,4990000,0,801000,None,11128000,11946000,4271000,4990000,7675000,9720000,16936000,28064000,7675000,USD,3808833000,2225018000,370298000,798355000,None,None,217249000,133603000,196230000,1366566000,1366566000,None,428057000,None,428057000,57742000,83646000,3091993000,1598223000,91511000,None,None,70681000,262791000,None,200000000,None,200000000,200000000,1280885000,62791000,716840000,None,432185000,56000,55545531,USD,-2925000,111000,None,10998000,-11882000,11128000,13883000,None,None,7675000,-30449000,-158000,None,0,0,None,None,None,None,318000,0,None,618000,None,-31953000,1579000,7675000,2012-10-23,0.02,0.01,0.01,100,pre-market
2012-06-30,USD,245735000,889163000,643428000,583636000,16154000,148034000,81547000,229581000,None,-5006000,None,5006000,0,-493000,None,11047000,10655000,4491000,5006000,6164000,5548000,15661000,26708000,6164000,USD,3478290000,2137785000,402251000,813343000,None,None,237700000,124644000,185654000,1147805000,1147805000,None,411092000,None,411092000,52294000,68056000,2790064000,1498844000,90961000,None,None,50884000,262057000,None,200000000,None,200000000,200000000,1204209000,62057000,688226000,None,424510000,56000,55534266,USD,19407000,307000,None,9643000,3574000,11047000,3644000,None,None,6164000,-10654000,-117000,None,0,0,None,None,None,None,524000,0,None,1024000,None,6259000,-2377000,6164000,2012-07-24,0.02,0.01,0.01,100,pre-market
2012-03-31,USD,245858000,869791000,623933000,564015000,-1935000,164992000,82801000,247793000,None,-4974000,None,4974000,0,-116000,None,11331000,-7025000,-2441000,4974000,-4584000,-3713000,-2051000,9280000,-4584000,USD,3480459000,2058741000,395992000,804526000,None,None,239644000,128197000,178087000,1226274000,1226274000,None,408534000,None,408534000,45759000,67247000,2817057000,1446666000,83119000,None,None,49106000,262203000,None,200000000,None,200000000,200000000,1163839000,62203000,663402000,None,418346000,55000,55515631,USD,19109000,3755000,None,1833000,-14735000,11331000,4766000,None,None,-4584000,-135817000,4032000,None,0,0,None,None,None,None,1224000,None,None,2424000,None,-112061000,615000,-4584000,2012-04-23,-0.01,-0.04,0.03,75,pre-market
2011-12-31,USD,300420000,875575000,575155000,512578000,61872000,114288000,80783000,238548000,None,-4942000,None,4942000,None,-5037000,None,11826000,56835000,21616000,4942000,35219000,35337000,61777000,73603000,35219000,USD,3069196000,1830857000,508053000,797811000,None,None,191905000,136353000,169685000,1046934000,1046934000,None,289758000,None,289758000,57330000,55052000,2426386000,1225055000,86992000,None,None,2319000,261703000,None,200000000,None,200000000,200000000,7155000,61703000,642810000,None,422930000,55000,55398615,USD,65466000,53181000,None,14604000,-11429000,315859000,10656000,None,None,35219000,-115609000,398997000,None,0,0,None,None,None,None,1025000,None,None,182372000,None,348854000,0,35219000,2012-01-25,0.1,0.08,0.02,25,pre-market
2011-09-30,USD,285222000,821839000,536617000,471823000,96842000,118900000,69480000,188380000,None,-4915000,None,4915000,None,1696000,None,11913000,93623000,31163000,4915000,62460000,62164000,98538000,110451000,62460000,USD,1961558000,1190113000,159199000,365772000,None,None,205797000,143993000,161352000,570210000,570210000,None,206573000,None,206573000,41797000,28499000,1573206000,967966000,750107000,None,2259000,2259000,605240000,None,234659000,2259000,216500000,234659000,54671000,372840000,388352000,None,387711000,53000,52504091,USD,49531000,11761000,None,29490000,25913000,503752000,14080000,None,None,62460000,-41581000,-23958000,None,39602000,39602000,None,None,None,None,4409000,None,None,-30793000,None,-16008000,0,62460000,2011-10-24,0.17,0.13,0.04,30.7692,pre-market
2011-06-30,USD,298632000,788610000,489978000,428203000,115114000,125653000,57865000,183518000,None,-5303000,None,5303000,None,1013000,None,10182000,110824000,42610000,5303000,68214000,68508000,116127000,126309000,68214000,USD,1570693000,969444000,175207000,376407000,None,None,180565000,136948000,151193000,425246000,425246000,None,201200000,None,201200000,33792000,13172000,1236659000,726709000,533436000,None,2199000,2199000,535612000,None,235185000,2199000,224500000,235185000,44137000,276964000,334034000,None,333097000,53000,52536246,USD,86392000,None,None,17368000,-19447000,-102745000,8626000,None,None,68214000,-34949000,-26655000,None,51421000,51421000,None,None,None,None,7418000,None,None,-36603000,None,24788000,0,68214000,2011-07-25,0.18,0.16,0.02,12.5,pre-market
2011-03-31,USD,280402000,718553000,438151000,376992000,102240000,127257000,50905000,178162000,None,-4865000,None,4865000,None,865000,None,9826000,98240000,38007000,4865000,60233000,60073000,103105000,112931000,60233000,USD,1090188000,721602000,150419000,342721000,None,None,171032000,134800000,None,197554000,197554000,None,None,None,192302000,38351000,13780000,814466000,490318000,301009000,None,2141000,2141000,324148000,None,233564000,2141000,233564000,392302000,44123000,90584000,275722000,None,275080000,52000,52519159,USD,116323000,None,None,116495000,3296000,122753000,16320000,None,None,60233000,-73675000,-86728000,None,108643000,108643000,None,None,None,None,6762000,None,None,-101881000,None,-44080000,0,60233000,2011-04-25,0.16,0.15,0.01,6.6667,pre-market
2010-12-31,USD,205132000,595922000,390790000,336756000,78453000,81957000,45959000,126679000,None,-4832000,None,4832000,None,-18691000,None,9253000,74559000,27464000,4832000,205132000,47572000,79391000,88644000,47095000,USD,982067000,637231000,194499000,350387000,None,None,160127000,128570000,136579000,180973000,180973000,None,155888000,None,155888000,43621000,35293000,691903000,388579000,54129000,None,2083000,2083000,303324000,None,236206000,2083000,225000000,236206000,3911000,55145000,290164000,None,237739000,53000,52781949,USD,96717000,None,None,112985000,12621000,328000,14936000,None,50475000,205132000,-58183000,42857000,None,0,0,None,None,None,None,-33954000,None,None,15822000,None,81391000,None,47095000,2011-01-26,0.12,0.1,0.02,20,pre-market
2010-09-30,USD,208750000,553219000,344469000,292406000,69501000,98373000,42108000,139249000,None,-4945000,None,4945000,None,853000,None,8678000,65409000,27442000,4945000,37967000,37967000,70354000,79032000,37967000,USD,770283000,492247000,113108000,256813000,None,None,157989000,125057000,None,120047000,120047000,None,None,None,143705000,37723000,13713000,578308000,312107000,170120000,None,2027000,2027000,266201000,None,234659000,2027000,234659000,343705000,36974000,31542000,191975000,None,190644000,52000,52257495,USD,42227000,None,None,61262000,28859000,340000,7342000,None,None,37967000,-5606000,-30840000,None,57390000,57390000,None,None,None,None,10927000,None,None,-46463000,None,5781000,None,37967000,2010-10-20,0.1,0.1,0,0,pre-market
2010-06-30,USD,204885000,519819000,314934000,265387000,77342000,91652000,37863000,127543000,None,-4893000,None,4893000,None,921000,None,9309000,73370000,29851000,4893000,43519000,43519000,78263000,87572000,43519000,USD,693972000,441218000,107327000,279085000,None,None,158088000,123292000,None,94666000,94666000,None,None,None,171758000,35173000,12845000,517332000,258167000,120031000,None,1971000,1971000,259165000,None,235185000,1971000,235185000,371758000,34746000,23980000,176640000,None,175786000,52000,52358171,USD,60252000,None,None,28490000,11344000,373000,5671000,None,None,43519000,-11467000,-21319000,None,45145000,45145000,None,None,None,None,13109000,None,None,-32036000,None,27466000,None,43519000,2010-07-21,0.11,0.1,0.01,10,pre-market
2010-03-31,USD,186503000,493665000,307162000,259560000,58345000,92412000,37399000,128158000,None,-4959000,None,4959000,None,972000,None,10859000,54358000,22086000,4959000,32272000,32272000,59317000,70176000,32272000,USD,648293000,379538000,79861000,266330000,None,None,159324000,127165000,None,109431000,109431000,None,None,None,186469000,57642000,13368000,501558000,243447000,102703000,None,1917000,1917000,222407000,None,235704000,1917000,200000000,386469000,38718000,22407000,146735000,None,146196000,52000,52261855,USD,77205000,None,None,28843000,4415000,332000,6523000,None,-50475000,32272000,-40825000,-90743000,None,107724000,107724000,None,None,None,None,9918000,None,None,-97806000,None,-54363000,None,32272000,2010-04-21,0.08,0.08,0,0,pre-market
2009-12-31,USD,169056000,444542000,275486000,231598000,53349000,84239000,33209000,115707000,None,-4457000,None,4457000,None,2444000,None,10238000,51336000,20423000,4457000,30913000,31102000,55793000,66031000,30913000,USD,679734000,411013000,134224000,320242000,None,None,159911000,131653000,None,108810000,108810000,None,None,None,186018000,26701000,12300000,480591000,227436000,92542000,None,1410000,1410000,217650000,None,236572000,1410000,200000000,386018000,33387000,16583000,199143000,0,198817000,53000,53440073,USD,105817000,None,None,36765000,9390000,1292000,22433000,None,22091000,30913000,-153252000,125942000,None,79419000,79419000,None,212895000,212895000,None,9182000,None,None,-70237000,None,78507000,None,30913000,2010-01-27,0.08,0.06,0.02,33.3333,pre-market
2009-09-30,USD,147846000,423120000,275274000,233091000,49337000,70099000,30014000,98509000,None,-674000,None,674000,None,1808000,None,9618000,50471000,20330000,674000,30141000,30141000,51145000,60763000,30141000,USD,492131000,234962000,55717000,155462000,None,None,152630000,122119000,None,104539000,104539000,None,None,None,99745000,18239000,13267000,259929000,203522000,93451000,None,1342000,1342000,56407000,None,36940000,1342000,36940000,38282000,29606000,19467000,232202000,340362000,193399000,64000,54642694,USD,78311000,None,None,-12370000,-7625000,126000,9994000,None,None,30141000,15590000,-125655000,None,129686000,129686000,None,None,None,None,2725000,None,None,-126961000,None,-31754000,None,30141000,2009-10-22,0.07,0.06,0.01,16.6667,pre-market
2009-06-30,USD,139266000,408509000,269243000,224858000,52782000,59483000,27119000,86484000,None,-674000,None,674000,None,866000,None,9013000,52974000,20531000,674000,64886000,32443000,53648000,62661000,32443000,USD,591993000,342564000,87471000,254969000,None,None,149113000,120346000,None,100316000,100316000,None,None,None,167498000,22381000,11542000,267622000,211186000,None,None,1275000,1275000,56436000,None,37301000,1275000,37301000,38576000,27782000,19135000,324371000,215250000,163258000,64000,57415726,USD,75302000,None,None,-6911000,8845000,119000,6933000,None,None,32443000,-43749000,-59213000,None,72511000,72511000,None,None,None,None,9778000,None,None,-62733000,None,-27660000,None,32443000,2009-07-23,0.08,0.07,0.01,14.2857,pre-market
2009-03-31,USD,134830000,394098000,259268000,259268000,36471000,13014000,24200000,98359000,None,None,None,670000,None,None,None,9175000,37411000,15048000,None,None,None,38081000,47256000,22363000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-04-23,0.05,0.04,0.01,25,pre-market
2008-12-31,USD,126749000,359595000,232846000,232846000,37921000,49662000,24052000,88828000,None,None,None,677000,None,None,None,9141000,38096000,15364000,None,None,None,38773000,47914000,22732000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-26,0.05,0.05,0,0,pre-market
2008-09-30,USD,116773000,341269000,224496000,224496000,34074000,11742000,23368000,82699000,None,None,None,677000,None,None,None,8643000,34933000,14562000,None,None,None,35610000,44253000,20371000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-10-20,0.05,0.04,0.01,25,pre-market
2008-06-30,USD,107527000,337614000,230087000,230087000,34201000,13419000,22186000,73326000,None,None,None,681000,None,None,None,8188000,35924000,9345000,None,None,None,36605000,44793000,26579000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-07-25,0.06,0.06,0,0,pre-market
2008-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-04-21,0.03,0.03,0,0,pre-market
2007-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-01-23,0.03,0.02,0.01,50,pre-market
2007-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-10-22,0.03,0.02,0.01,50,pre-market
2007-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-07-23,0.05,0.03,0.02,66.6667,pre-market
2007-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-04-18,0.02,0.02,0,0,pre-market
2006-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-01-24,0.03,0.02,0.01,50,pre-market
2006-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-10-23,0.03,0.02,0.01,50,pre-market
2006-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-07-24,0.03,0.03,0,0,pre-market
2006-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-04-24,0.01,0.01,0,0,pre-market
2005-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-01-24,0.02,0.02,0,0,pre-market
2005-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-10-19,0.03,0.02,0.01,50,pre-market
2005-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-07-25,0.02,None,None,None,pre-market
2005-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-04-21,-0.01,-0.03,0.02,66.6667,pre-market
2004-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-01-24,0.02,0.01,0.01,100,pre-market
2004-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-10-14,0.05,0.05,0,0,pre-market
2004-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-07-15,0.02,0.02,0,0,pre-market
2004-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-04-15,-0.0161,None,None,None,pre-market
2003-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-01-21,0.01,0.01,0,0,pre-market
2003-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-10-15,0.01,0.01,0,0,pre-market
2003-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-07-17,0.01,0.01,0,0,pre-market
2003-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-04-17,-0.0142,-0.01,-0.0042,-42,pre-market
2002-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-01-15,-0.0117,-0.01,-0.0017,-17,pre-market
2002-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-10-18,-0.0055,-0.01,0.0045,45,pre-market
2002-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-08-28,-0.0939,None,None,None,pre-market
