1. open,2. high,3. low,4. close,5. volume
551.3800,551.6950,550.4300,550.5200,342055
554.3700,554.3700,551.5200,551.8600,98456
553.8700,554.5600,553.6800,554.4800,47392
554.1050,554.2300,553.6400,553.7650,60790
553.8850,554.4900,553.5300,554.1050,41940
554.1250,554.2600,553.7450,553.8850,37864
553.0700,554.2900,553.0700,554.1250,19095
553.4800,553.5100,552.6400,552.9500,46903
553.9450,553.9450,553.1100,553.1200,29200
554.0000,554.2200,553.6850,554.0000,27762
553.9150,554.1400,553.6200,553.8550,19157
553.2700,553.9150,553.1000,553.9150,18006
553.0700,553.4940,552.9400,553.3200,12975
553.6480,553.7000,552.7200,553.0100,22746
554.1300,554.2100,553.5400,553.6050,13541
554.0500,554.3500,553.8400,554.0700,23959
553.8100,554.2150,553.6600,554.0200,19291
553.1720,553.8200,552.8650,553.8200,20873
553.2050,553.2300,552.7000,553.0000,21160
553.5150,553.6600,553.0000,553.0000,25088
553.4100,553.8000,553.3500,553.5150,11775
553.3000,554.1000,553.2200,553.4050,11761
554.1100,554.1100,553.3700,553.5200,30609
553.5900,554.4700,553.5900,554.1100,24258
553.4900,553.7700,553.4900,553.7500,10471
553.4300,553.7100,553.1900,553.5800,22768
553.0640,553.4670,552.9700,553.4670,13298
552.8300,553.2200,552.5600,553.0700,11969
552.0000,552.7650,552.0000,552.7650,15141
551.9350,552.0300,551.5600,552.0300,15676
551.6600,552.1800,551.5300,551.9200,16508
550.9000,551.6800,550.7500,551.4050,9589
550.5390,550.9500,550.5190,550.9150,10163
550.9400,551.1400,550.3500,550.4900,12798
550.9910,551.3000,550.5000,550.7000,18788
551.1350,551.5550,550.8700,551.2200,15527
550.3800,551.2500,550.1500,551.2500,21933
550.1800,550.5400,550.1800,550.5300,15652
549.5900,550.1300,549.3750,550.1300,25549
550.5700,550.6100,549.4000,549.5800,57424
550.6600,551.3700,550.4150,550.5500,23018
552.7200,552.7300,550.7000,550.7650,38330
552.5800,552.9900,552.5000,552.7800,16008
552.7300,552.9900,552.5700,552.6390,12705
552.9000,553.5000,552.7300,552.8850,18972
552.3200,553.0000,551.8750,552.7900,37828
